,Name,Global_Sales,Score_pro,Score_user,N_pro,N_user,genre_Action-Adventure,genre_Adventure,genre_Fighting,genre_MMO,genre_Misc,genre_Music,genre_Party,genre_Platform,genre_Puzzle,genre_Racing,genre_Role-Playing,genre_Shooter,genre_Simulation,genre_Sports,genre_Strategy,genre_Visual+Novel,PC,nintendo,playstation,xbox
7710,Madden NFL Football,0.41,4.9,5.3,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7711,Madden NFL Football,0.41,4.9,5.3,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7712,NBA Jam,0.41,7.9,8.5,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7713,NBA Jam,0.41,7.9,8.5,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7714,NBA Jam,0.41,7.9,8.5,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7715,NBA Jam,0.4,7.1,5.9,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7716,NBA Jam,0.4,7.1,5.9,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7717,NBA Jam,0.4,7.1,5.9,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7718,NBA Jam,0.39,7.5,7.5,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7719,NBA Jam,0.39,7.5,7.5,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7720,NBA Jam,0.39,7.5,7.5,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7721,NBA Jam,0.14,6.8,8.1,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7722,NBA Jam,0.14,6.8,8.1,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7723,NBA Jam,0.14,6.8,8.1,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7724,NFL GameDay 2002,0.4,6.2,7.1,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7725,NFL GameDay 2002,0.38,5.1,5.5,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7726,NFL GameDay 2003,0.4,6.0,6.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7727,MLB 2006,0.4,8.1,8.6,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7728,Fishing Resort,0.39,6.9,7.5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7729,Tiger Woods PGA Tour 14,0.39,7.4,4.1,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7730,Tiger Woods PGA Tour 14,0.36,7.7,6.5,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7731,Wii Sports Club,0.38,6.8,7.0,21,127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7732,Brunswick Pro Bowling,0.38,5.2,5.4,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7733,Virtua Tennis 2009,0.38,7.0,6.6,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7734,Virtua Tennis 2009,0.37,7.3,7.3,33,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7735,Virtua Tennis 2009,0.33,7.0,6.3,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7736,Virtua Tennis 2009,0.0,6.8,6.3,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7737,Pro Evolution Soccer 2011 3D,0.38,7.3,6.9,43,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7738,High Heat Major League Baseball 2003,0.37,8.4,7.8,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7739,FIFA Street 2,0.37,5.9,7.9,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7740,FIFA Street 2,0.11,6.3,6.5,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7741,FIFA Street 2,0.08,6.3,6.9,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7742,ESPN: Sports Connection,0.36,3.1,4.0,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7743,ESPN X Games Skateboarding,0.36,5.8,7.7,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7744,High Heat Major League Baseball 2004,0.36,8.3,8.2,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7745,High Heat Major League Baseball 2004,0.08,8.3,7.6,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7746,Football Manager Handheld 2010,0.35,6.9,6.9,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7747,Outlaw Golf 2,0.35,6.3,6.3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7748,Outlaw Golf 2,0.21,7.4,7.4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7749,NHL 2K10,0.35,7.9,6.7,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7750,NHL 2K10,0.15,6.6,7.7,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7751,NHL 2K10,0.15,6.9,7.6,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7752,Aggressive Inline,0.35,8.5,8.7,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7753,Aggressive Inline,0.06,8.5,7.0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7754,Aggressive Inline,0.06,8.8,8.1,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7755,Aggressive Inline,0.01,7.5,7.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7756,Racquet Sports,0.34,4.5,4.3,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7757,Racquet Sports,0.25,5.1,8.3,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7758,FIFA Street 3,0.34,6.3,7.0,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7759,FIFA Street 3,0.32,6.3,6.7,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7760,FIFA Street 3,0.09,5.6,5.6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7761,NCAA Basketball 10,0.33,7.5,7.7,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7762,NCAA Basketball 10,0.32,7.5,7.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7763,Kelly Slater's Pro Surfer,0.33,7.7,8.7,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7764,Kelly Slater's Pro Surfer,0.1,8.0,6.8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7765,Kelly Slater's Pro Surfer,0.06,8.0,8.2,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7766,SSX Blur,0.33,7.4,7.8,52,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7767,DECA Sports Freedom,0.33,2.6,3.7,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7768,Disney's Extreme Skate Adventure,0.32,7.8,8.4,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7769,Disney's Extreme Skate Adventure,0.12,7.6,7.6,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7770,Disney's Extreme Skate Adventure,0.11,7.6,7.3,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7771,Cabela's Dangerous Hunts 2011,0.32,5.5,6.0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7772,All-Star Baseball 2005,0.32,7.2,8.6,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7773,All-Star Baseball 2005,0.15,7.5,8.2,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7774,NFL Fever 2004,0.32,7.4,8.8,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7775,Rugby World Cup 2011,0.32,5.0,5.4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7776,Rugby World Cup 2011,0.28,5.5,3.9,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7777,Fishing Master,0.31,5.8,8.1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7778,NBA Inside Drive 2003,0.31,7.2,7.6,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7779,My Horse & Me,0.31,4.9,6.9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7780,NCAA Final Four 2002,0.31,5.2,6.5,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7781,Shaun White Snowboarding: World Stage,0.3,7.2,8.7,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7782,MLB SlugFest Loaded,0.3,7.7,7.7,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7783,MLB SlugFest Loaded,0.09,7.7,7.7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7784,Outlaw Golf,0.29,7.2,6.9,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7785,Outlaw Golf,0.08,6.9,7.8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7786,ExerBeat,0.29,6.0,8.0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7787,MLB Power Pros,0.29,8.3,8.1,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7788,MLB Power Pros,0.11,8.0,8.2,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7789,Links 2004,0.29,8.0,8.5,41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7790,NFL Blitz 20-02,0.28,7.6,8.3,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7791,NFL Blitz 20-02,0.09,7.7,7.7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7792,NFL Blitz 20-02,0.09,7.7,8.0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7793,Bass Strike,0.28,5.7,5.8,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7794,Summer Heat Beach Volleyball,0.28,6.5,7.7,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7795,NBA Live 14,0.27,4.3,2.6,25,176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7796,NBA Live 14,0.24,3.6,3.1,14,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7797,Athens 2004,0.27,6.1,7.4,57,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7798,NHL 2K11,0.27,6.2,7.0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7799,NFL Street 3,0.27,6.8,8.3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7800,MotionSports: Adrenaline,0.27,4.1,6.4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7801,NBA ShootOut 2001,0.15,5.4,5.4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7802,NBA 07,0.27,6.3,6.3,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7803,NBA 07,0.2,6.8,7.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7804,NBA 07,0.02,6.3,6.8,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7805,All-Pro Football 2K8,0.26,7.5,7.0,22,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7806,All-Pro Football 2K8,0.15,7.3,7.3,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7807,MLB SlugFest 2006,0.26,5.6,7.5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7808,MLB SlugFest 2006,0.05,5.9,5.9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7809,Inazuma Eleven Strikers,0.26,5.9,8.0,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7810,Evolution Skateboarding,0.26,4.4,7.4,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7811,Don King Boxing,0.26,5.5,5.5,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7812,Outlaw Volleyball,0.26,7.7,7.4,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7813,Tony Hawk: Shred,0.26,5.3,6.2,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7814,NBA ShootOut 2004,0.26,5.8,7.8,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7815,Amped 2,0.25,8.0,7.7,34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7816,College Hoops 2K6,0.25,7.7,7.7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7817,College Hoops 2K6,0.12,7.0,7.1,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7818,College Hoops 2K6,0.1,8.2,7.4,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7819,Dead or Alive Xtreme 2,0.25,5.3,7.0,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7820,World Series Baseball 2K3,0.25,8.7,8.6,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7821,World Series Baseball 2K3,0.15,8.9,7.3,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7822,Don King Presents: Prizefighter,0.25,5.6,6.4,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7823,NBA Live 15,0.25,5.9,5.9,24,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7824,NBA Live 15,0.22,5.3,6.9,9,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7825,NBA Courtside 2002,0.25,7.1,7.3,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7826,NBA Live 18,0.24,7.2,5.9,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7827,NBA Live 18,0.21,7.2,5.2,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7828,NCAA College Basketball 2K3,0.24,8.3,8.2,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7829,NCAA College Basketball 2K3,0.14,8.4,8.4,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7830,NCAA College Basketball 2K3,0.01,8.2,8.2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7831,Tony Hawk's American Sk8land,0.24,6.4,3.9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7832,Tony Hawk's American Sk8land,0.21,8.4,7.8,31,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7833,PDC World Championship Darts 2008,0.24,5.1,5.4,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7834,PDC World Championship Darts 2008,0.01,4.3,4.3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7835,We Love Golf!,0.24,7.5,6.0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7836,Grand Slam Tennis 2,0.24,7.3,5.4,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7837,Grand Slam Tennis 2,0.18,7.1,5.4,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7838,World Series Baseball,0.23,8.5,7.3,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7839,Tony Hawk's Pro Skater 5,0.14,3.9,2.1,18,135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7840,ESPN NHL Hockey,0.23,9.0,7.0,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7841,ESPN NHL Hockey,0.11,8.8,7.5,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7842,NCAA GameBreaker 2003,0.23,5.3,5.3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7843,Tony Hawk's Downhill Jam,0.23,6.9,6.0,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7844,Tony Hawk's Downhill Jam,0.22,7.6,6.6,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7845,NHL FaceOff 2001,0.2,5.7,4.0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7846,Airblade,0.23,7.0,6.1,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7847,Deca Sports 3,0.23,4.1,4.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7848,NFL Blitz Pro,0.23,7.3,8.5,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7849,NFL Blitz Pro,0.05,7.1,6.6,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7850,NFL Blitz Pro,0.02,7.1,7.1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7851,NCAA GameBreaker 2004,0.23,6.1,6.1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7852,NBA ShootOut 2003,0.23,6.2,5.9,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7853,NBA Street: Showdown,0.22,7.5,8.2,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7854,Whirl Tour,0.22,5.8,7.2,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7855,Whirl Tour,0.05,6.1,7.2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7856,Hamtaro: Ham-Ham Games,0.22,7.7,8.3,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7857,Super Swing Golf,0.22,7.2,7.8,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7858,NBA Live 09 All-Play,0.22,5.1,5.9,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7859,NCAA Basketball 09,0.22,7.0,5.6,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7860,NCAA Basketball 09,0.17,6.8,6.8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7861,NFL Quarterback Club 2002,0.22,6.7,7.8,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7862,NFL Quarterback Club 2002,0.05,5.3,5.3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7863,Rugby 2004,0.22,6.1,6.8,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7864,Dark Summit,0.21,6.7,6.7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7865,Dark Summit,0.1,7.1,7.1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7866,Dark Summit,0.05,6.8,4.5,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7867,College Hoops 2K7,0.21,8.2,8.2,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7868,College Hoops 2K7,0.18,8.1,7.1,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7869,NCAA March Madness 08,0.21,6.9,6.9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7870,NCAA March Madness 08,0.09,6.7,4.6,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7871,The BIGS 2,0.21,7.6,6.4,31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7872,The BIGS 2,0.13,8.0,7.8,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7873,NBA Live 16,0.21,5.9,6.0,27,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7874,NBA Live 16,0.13,6.0,5.6,17,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7875,StokEd,0.21,6.8,8.6,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7876,ESPN Winter X Games: Snowboarding 2002,0.21,6.4,8.1,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7877,ESPN Winter X Games: Snowboarding 2002,0.03,7.1,7.1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7878,Tony Hawk's Motion,0.21,3.9,3.9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7879,NHL 2K3,0.21,8.9,7.8,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7880,NHL 2K3,0.12,8.9,6.5,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7881,NHL 2K3,0.02,8.9,6.8,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7882,Gallop Racer 2003: A New Breed,0.21,6.8,8.5,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7883,Shaun White Skateboarding,0.2,6.1,6.5,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7884,Shaun White Skateboarding,0.16,6.1,5.3,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7885,Super Dodge Ball Advance,0.2,7.9,7.8,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7886,NBA Ballers: Chosen One,0.19,5.5,4.1,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7887,NBA Ballers: Chosen One,0.15,5.4,6.5,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7888,NHL Hitz Pro,0.19,7.9,8.4,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7889,NHL Hitz Pro,0.07,8.1,7.5,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7890,NHL Hitz Pro,0.04,8.1,8.0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7891,NBA Live 19,0.19,7.3,6.4,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7892,NBA Live 19,0.15,7.5,6.4,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7893,Transworld Surf,0.19,7.6,6.9,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7894,Transworld Surf,0.13,7.6,7.6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7895,Backbreaker,0.18,5.4,7.6,29,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7896,Backbreaker,0.18,5.8,7.0,25,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7897,K-1 World Grand Prix,0.18,6.7,7.9,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7898,Virtua Tennis,0.18,8.3,8.3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7899,NBA Hoopz,0.18,6.3,6.3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7900,College Hoops 2K8,0.18,8.1,7.1,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7901,College Hoops 2K8,0.14,8.2,5.9,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7902,NBA Starting Five,0.18,5.3,7.3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7903,EyeToy: Kinetic,0.17,7.8,7.5,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7904,SEGA Bass Fishing Duel,0.17,6.8,6.8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7905,Smash Court Tennis Pro Tournament,0.17,7.3,7.4,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7906,NBA Inside Drive 2004,0.17,7.1,8.2,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7907,Gretzky NHL 2005,0.17,6.6,8.7,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
