Name,Platform,Genre,Global_Sales,game_key,Name_meta,Genre_meta,Score_pro,Score_user,Publisher,Developer,N_pro,N_user,day,year,month,release_date,quarter,Franchise_wikipedia,compound,multiplayer,singleplayer
Tom Clancy's Splinter Cell: Chaos Theory,DS,Action,0.07,tom-clancy-s-splinter-cell-chaos-theory,Tom Clancy's Splinter Cell: Chaos Theory,"Action Adventure, Modern, General, Modern",5.0,7.2,ubisoft,Gameloft,22,27,28,2005,6,2005-06-28,2.0,Tom Clancy’s,0.005777272727272742,1.0,1.0
Tom Clancy's Splinter Cell: Chaos Theory,PC,Action,0.0,tom-clancy-s-splinter-cell-chaos-theory,Tom Clancy's Splinter Cell: Chaos Theory,"Action Adventure, Modern, General, Modern",9.2,8.7,ubisoft,Ubisoft Montreal,36,551,28,2005,3,2005-03-28,1.0,Tom Clancy,0.2942472222222222,1.0,1.0
Tom Clancy's Splinter Cell: Chaos Theory,PC,Action,0.0,tom-clancy-s-splinter-cell-chaos-theory,Tom Clancy's Splinter Cell: Chaos Theory,"Action Adventure, Modern, General, Modern",9.2,8.7,ubisoft,Ubisoft Montreal,36,551,28,2005,3,2005-03-28,1.0,Tom Clancy’s,0.2942472222222222,1.0,1.0
Tom Clancy's Splinter Cell: Chaos Theory,PS2,Adventure,0.95,tom-clancy-s-splinter-cell-chaos-theory,Tom Clancy's Splinter Cell Chaos Theory,"Action Adventure, Modern",8.7,8.5,ubisoft,Ubisoft Montreal,29,75,28,2005,3,2005-03-28,1.0,Tom Clancy,0.22122413793103451,1.0,1.0
Tom Clancy's Splinter Cell: Chaos Theory,PS2,Adventure,0.95,tom-clancy-s-splinter-cell-chaos-theory,Tom Clancy's Splinter Cell Chaos Theory,"Action Adventure, Modern",8.7,8.5,ubisoft,Ubisoft Montreal,29,75,28,2005,3,2005-03-28,1.0,Tom Clancy’s,0.22122413793103451,1.0,1.0
Metal Gear Solid HD Collection,PS3,Action,1.11,metal-gear-solid-hd-collection,Metal Gear Solid HD Collection,"Miscellaneous, Action Adventure, Modern, Compilation, Compilation",8.9,9.0,konami,Genki,50,507,8,2011,11,2011-11-08,4.0,Metal Gear,0.42163999999999996,0.0,1.0
Metal Gear Solid HD Collection,X360,Action,0.7,metal-gear-solid-hd-collection,Metal Gear Solid HD Collection,"Miscellaneous, Compilation, Compilation",9.0,8.8,konami,Genki,19,229,8,2011,11,2011-11-08,4.0,Metal Gear,0.3748210526315789,0.0,1.0
Metal Gear Solid HD Collection,PSV,Action,0.44,metal-gear-solid-hd-collection,Metal Gear Solid HD Collection,"Miscellaneous, Action Adventure, Modern, Compilation, Compilation",8.1,8.5,konami,Armature Studio,36,268,12,2012,6,2012-06-12,2.0,Metal Gear,0.5390527777777778,0.0,1.0
Bully: Scholarship Edition,X360,Action,1.09,bully-scholarship-edition,Bully: Scholarship Edition,"Action Adventure, Modern, Modern, Open-World",8.0,8.3,rockstar games,Mad Doc Software,56,59,4,2008,3,2008-03-04,1.0,Bully,0.5183029761904768,1.0,1.0
Bully: Scholarship Edition,Wii,Action,0.5,bully-scholarship-edition,Bully: Scholarship Edition,"Action Adventure, Modern, Modern, Open-World",8.3,8.2,rockstar games,Rockstar Toronto,34,24,4,2008,3,2008-03-04,1.0,Bully,0.3346343137254902,1.0,1.0
Bully: Scholarship Edition,PC,Action,0.03,bully-scholarship-edition,Bully: Scholarship Edition,"Action Adventure, Modern, Modern, Open-World",7.2,7.6,rockstar games,Mad Doc Software,11,103,21,2008,10,2008-10-21,4.0,Bully,0.37648181818181825,1.0,1.0
The Godfather,PS2,Action,1.09,the-godfather,The Godfather,"Action Adventure, Historic",7.5,8.5,electronic arts,Electronic Arts,56,40,21,2006,3,2006-03-21,1.0,The Godfather,0.3290348214285715,0.0,1.0
The Godfather,PC,Action,0.0,the-godfather,The Godfather,"Action Adventure, Historic, General, Historic, Open-World",7.2,6.5,electronic arts,Headgate,32,59,21,2006,3,2006-03-21,1.0,The Godfather,0.34488242187499984,0.0,1.0
Dante's Inferno,PS3,Action,1.08,dante-s-inferno,Dante's Inferno,"Action, Action Adventure, Beat-'Em-Up, Beat-'Em-Up, Linear, 2D, 3D",7.5,7.6,electronic arts,Visceral Games,69,351,9,2010,2,2010-02-09,1.0,Dante's Inferno,0.34608840579710154,0.0,1.0
Dante's Inferno,X360,Action,0.92,dante-s-inferno,Dante's Inferno,"Action, Action Adventure, Beat-'Em-Up, Beat-'Em-Up, Linear, 2D, 3D",7.3,7.6,electronic arts,Visceral Games,71,282,9,2010,2,2010-02-09,1.0,Dante's Inferno,0.3851281690140845,0.0,1.0
Dante's Inferno,PSP,Action,0.2,dante-s-inferno,Dante's Inferno,"Action, Action Adventure, Beat-'Em-Up, Beat-'Em-Up, Linear, 2D, 3D",7.0,8.1,electronic arts,Artificial Mind and Movement,14,58,1,2010,3,2010-03-01,1.0,Dante's Inferno,0.37682142857142853,0.0,1.0
Disney's Lilo & Stitch,GBA,Action,1.08,disney-s-lilo-stitch,Disney's Lilo & Stitch,"Action, Platformer, 2D",8.0,7.4,disney interactive,Digital Eclipse,11,7,7,2002,6,2002-06-07,2.0,Disney,0.716009090909091,0.0,1.0
Hulk,PS2,Action,1.06,hulk,Hulk,"Action, Beat-'Em-Up",7.1,7.8,universal interactive,Radical Entertainment,28,26,27,2003,5,2003-05-27,2.0,Hulk,-0.00550714285714284,0.0,1.0
Hulk,XB,Action,0.33,hulk,Hulk,"Action, Beat-'Em-Up",6.9,7.0,universal interactive,Radical Entertainment,25,14,27,2003,5,2003-05-27,2.0,Hulk,0.128864,0.0,1.0
Hulk,GC,Action,0.19,hulk,Hulk,"Action, Beat-'Em-Up",7.1,7.0,universal interactive,Radical Entertainment,26,8,27,2003,5,2003-05-27,2.0,Hulk,0.1508846153846154,0.0,1.0
Hulk,PC,Action,0.0,hulk,Hulk,"Action, Beat-'Em-Up, Beat-'Em-Up, 2D, 3D",7.4,6.3,universal interactive,Radical Entertainment,18,16,27,2003,5,2003-05-27,2.0,Hulk,0.4617722222222222,0.0,1.0
Darksiders,X360,Action,1.06,darksiders,Darksiders,"Action Adventure, Sci-Fi, Modern, Open-World",8.3,7.9,thq,Vigil Games,81,349,5,2010,1,2010-01-05,1.0,Darksiders,0.5391901234567901,0.0,1.0
Darksiders,PS3,Action,0.28,darksiders,Darksiders,"Action Adventure, Modern, Modern, Open-World",8.2,7.9,thq,Vigil Games,73,381,5,2010,1,2010-01-05,1.0,Darksiders,0.4602726027397258,0.0,1.0
Darksiders,PC,Action,0.15,darksiders,Darksiders,"Action Adventure, Modern, Fantasy, Modern, Open-World",8.3,7.7,thq,Vigil Games,18,826,23,2010,9,2010-09-23,3.0,Darksiders,0.4611055555555556,0.0,1.0
The Evil Within 2,PS4,Action,1.05,the-evil-within-2,The Evil Within 2,"Action Adventure, Survival",7.6,8.2,bethesda games,Tango Gameworks,71,262,13,2017,10,2017-10-13,4.0,The Evil Within,0.5437985074626865,0.0,1.0
The Evil Within 2,XOne,Action,0.39,the-evil-within-2,The Evil Within 2,"Action Adventure, Survival",8.2,8.9,bethesda games,Tango Gameworks,24,51,13,2017,10,2017-10-13,4.0,The Evil Within,0.6856614583333333,0.0,1.0
The Evil Within 2,PC,Action,0.05,the-evil-within-2,The Evil Within 2,"Action Adventure, Survival",8.0,8.2,bethesda games,Tango Gameworks,33,133,12,2017,10,2017-10-12,4.0,The Evil Within,0.5341875000000001,0.0,1.0
Disney Universe,Wii,Action,1.05,disney-universe,Disney Universe,"Action Adventure, Fantasy, General, Fantasy",6.1,6.6,disney interactive studios,Eurocom Entertainment Software,11,8,25,2011,10,2011-10-25,4.0,Disney,0.11802727272727273,1.0,1.0
Disney Universe,PS3,Action,0.62,disney-universe,Disney Universe,"Action Adventure, Adventure, General, Fantasy, General, Fantasy",7.0,7.1,disney interactive studios,Eurocom Entertainment Software,29,15,25,2011,10,2011-10-25,4.0,Disney,0.16253448275862067,1.0,1.0
Disney Universe,X360,Action,0.57,disney-universe,Disney Universe,"Action Adventure, Adventure, General, Fantasy, General, Fantasy",6.6,5.8,disney interactive studios,Eurocom Entertainment Software,31,17,25,2011,10,2011-10-25,4.0,Disney,0.5177322580645161,1.0,1.0
Nioh,PS4,Action,1.03,nioh,Nioh,"Role-Playing, Action RPG",8.8,8.3,koei games,Team Ninja,107,467,7,2017,2,2017-02-07,1.0,Nioh,0.6455852500000002,0.0,1.0
Guinness World Records: The Videogame,Wii,Action,1.03,guinness-world-records-the-videogame,Guinness World Records: The Videogame,"Action, Miscellaneous, General, General, Party / Minigame",6.7,7.0,warner bros interactive entertainment,TT Fusion,12,1,11,2008,11,2008-11-11,4.0,Guinness World Records the Videogame,0.23263611111111107,1.0,1.0
God of War: Ghost of Sparta,PSP,Action,1.01,god-of-war-ghost-of-sparta,God of War: Ghost of Sparta,"Action Adventure, Fantasy, Fantasy, Linear",8.6,8.8,scea,Ready at Dawn,73,587,2,2010,11,2010-11-02,4.0,God of War,0.334104109589041,0.0,1.0
LEGO Marvel's Avengers,PS4,Action,1.01,lego-marvel-s-avengers,LEGO Marvel's Avengers,"Action Adventure, General",7.1,7.1,warner bros interactive entertainment,TT Games,70,143,26,2016,1,2016-01-26,1.0,LEGO,0.32346857142857144,0.0,1.0
LEGO Marvel's Avengers,XOne,Action,0.48,lego-marvel-s-avengers,LEGO Marvel's Avengers,"Action Adventure, General",7.1,6.1,warner bros interactive entertainment,TT Games,18,31,26,2016,1,2016-01-26,1.0,LEGO,0.40702777777777777,0.0,1.0
Ninja Gaiden II,X360,Action,1.01,ninja-gaiden-ii,Ninja Gaiden II,"Action Adventure, Fantasy, General, Fantasy",8.1,8.0,tecmo,Team Ninja,74,106,3,2008,6,2008-06-03,2.0,Ninja Gaiden,0.44530945945945954,0.0,1.0
Dynasty Warriors 3: Xtreme Legends,PS2,Action,1.0,dynasty-warriors-3-xtreme-legends,Dynasty Warriors 3: Xtreme Legends,"Action, Beat-'Em-Up",7.2,8.5,koei games,Omega Force,16,60,11,2003,1,2003-01-11,1.0,Dynasty Warriors,0.28118750000000003,1.0,1.0
The Bouncer,PS2,Action,0.99,the-bouncer,The Bouncer,"Action, Beat-'Em-Up",6.6,7.7,square ea,DreamFactory,20,49,5,2001,3,2001-03-05,1.0,The Bouncer,0.01953000000000001,0.0,1.0
Lego Batman 3: Beyond Gotham,PS4,Action,0.94,lego-batman-3-beyond-gotham,LEGO Batman 3: Beyond Gotham,"Action Adventure, General, Modern",7.3,6.9,warner bros interactive entertainment,TT Games,43,127,11,2014,11,2014-11-11,4.0,Batman,0.38284651162790695,1.0,1.0
Lego Batman 3: Beyond Gotham,XOne,Action,0.44,lego-batman-3-beyond-gotham,LEGO Batman 3: Beyond Gotham,"Action Adventure, General, Modern",7.4,7.1,warner bros interactive entertainment,TT Games,25,49,11,2014,11,2014-11-11,4.0,Batman,0.16823999999999997,1.0,1.0
Castlevania: Lament of Innocence,PS2,Action,0.94,castlevania-lament-of-innocence,Castlevania: Lament of Innocence,"Action Adventure, Horror",7.9,8.6,konami,KCET,45,116,21,2003,10,2003-10-21,4.0,Castlevania,0.331991111111111,0.0,1.0
Bully,PS2,Action,0.94,bully,Bully,"Action Adventure, Modern",8.7,8.8,rockstar games,Rockstar Vancouver,69,129,17,2006,10,2006-10-17,4.0,Bully,0.4143378623188404,0.0,1.0
Teenage Mutant Ninja Turtles,GBA,Action,0.93,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",7.1,8.1,konami,Konami,16,13,31,2003,10,2003-10-31,4.0,Teenage Mutant Ninja Turtles,0.41644375,0.0,1.0
Teenage Mutant Ninja Turtles,GBA,Action,0.93,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",7.1,8.1,konami,Konami,16,13,31,2003,10,2003-10-31,4.0,Teenage Mutant Ninja Turtles,0.41644375,0.0,1.0
Teenage Mutant Ninja Turtles,GBA,Action,0.93,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",7.1,8.1,konami,Konami,16,13,31,2003,10,2003-10-31,4.0,Teenage Mutant Ninja Turtles,0.41644375,0.0,1.0
Teenage Mutant Ninja Turtles,GBA,Action,0.93,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",7.1,8.1,konami,Konami,16,13,31,2003,10,2003-10-31,4.0,Teenage Mutant Ninja Turtles,0.41644375,0.0,1.0
Teenage Mutant Ninja Turtles,PS2,Action,0.92,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",5.9,7.5,konami,KCE Studios,29,43,21,2003,10,2003-10-21,4.0,Teenage Mutant Ninja Turtles,-0.04142758620689659,0.0,1.0
Teenage Mutant Ninja Turtles,PS2,Action,0.92,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",5.9,7.5,konami,KCE Studios,29,43,21,2003,10,2003-10-21,4.0,Teenage Mutant Ninja Turtles,-0.04142758620689659,0.0,1.0
Teenage Mutant Ninja Turtles,PS2,Action,0.92,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",5.9,7.5,konami,KCE Studios,29,43,21,2003,10,2003-10-21,4.0,Teenage Mutant Ninja Turtles,-0.04142758620689659,0.0,1.0
Teenage Mutant Ninja Turtles,PS2,Action,0.92,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",5.9,7.5,konami,KCE Studios,29,43,21,2003,10,2003-10-21,4.0,Teenage Mutant Ninja Turtles,-0.04142758620689659,0.0,1.0
Teenage Mutant Ninja Turtles,GC,Action,0.34,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",5.7,7.9,konami,Konami,25,15,31,2003,10,2003-10-31,4.0,Teenage Mutant Ninja Turtles,0.010291999999999999,0.0,1.0
Teenage Mutant Ninja Turtles,GC,Action,0.34,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",5.7,7.9,konami,Konami,25,15,31,2003,10,2003-10-31,4.0,Teenage Mutant Ninja Turtles,0.010291999999999999,0.0,1.0
Teenage Mutant Ninja Turtles,GC,Action,0.34,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",5.7,7.9,konami,Konami,25,15,31,2003,10,2003-10-31,4.0,Teenage Mutant Ninja Turtles,0.010291999999999999,0.0,1.0
Teenage Mutant Ninja Turtles,GC,Action,0.34,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",5.7,7.9,konami,Konami,25,15,31,2003,10,2003-10-31,4.0,Teenage Mutant Ninja Turtles,0.010291999999999999,0.0,1.0
Teenage Mutant Ninja Turtles,XB,Action,0.3,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",5.6,7.7,konami,Konami,22,10,21,2003,10,2003-10-21,4.0,Teenage Mutant Ninja Turtles,0.04324545454545455,0.0,1.0
Teenage Mutant Ninja Turtles,XB,Action,0.3,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",5.6,7.7,konami,Konami,22,10,21,2003,10,2003-10-21,4.0,Teenage Mutant Ninja Turtles,0.04324545454545455,0.0,1.0
Teenage Mutant Ninja Turtles,XB,Action,0.3,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",5.6,7.7,konami,Konami,22,10,21,2003,10,2003-10-21,4.0,Teenage Mutant Ninja Turtles,0.04324545454545455,0.0,1.0
Teenage Mutant Ninja Turtles,XB,Action,0.3,teenage-mutant-ninja-turtles,Teenage Mutant Ninja Turtles,"Action, Beat-'Em-Up",5.6,7.7,konami,Konami,22,10,21,2003,10,2003-10-21,4.0,Teenage Mutant Ninja Turtles,0.04324545454545455,0.0,1.0
SpongeBob SquarePants: The Yellow Avenger,PSP,Action,0.92,spongebob-squarepants-the-yellow-avenger,SpongeBob Squarepants: The Yellow Avenger,"Action, General, General, Platformer, 2D",4.8,5.3,thq,Tantalus,9,7,6,2006,3,2006-03-06,1.0,Spongebob Squarepants,0.23185833333333333,0.0,1.0
Dynasty Warriors 7,PS3,Action,0.91,dynasty-warriors-7,Dynasty Warriors 7,"Action, Beat-'Em-Up, Beat-'Em-Up, 3D",5.7,7.3,koei games,Omega Force,25,65,29,2011,3,2011-03-29,1.0,Romance Of The Three Kingdoms,0.441824,1.0,1.0
Dynasty Warriors 7,X360,Action,0.24,dynasty-warriors-7,Dynasty Warriors 7,"Action, Beat-'Em-Up, Beat-'Em-Up, 3D",5.8,8.1,koei games,Omega Force,22,48,29,2011,3,2011-03-29,1.0,Romance Of The Three Kingdoms,0.22533636363636364,1.0,1.0
James Cameron's Avatar: The Game,PS3,Action,0.9,james-cameron-s-avatar-the-game,James Cameron's Avatar: The Game,"Action, Action Adventure, General, General, Linear",6.0,6.8,ubisoft,Ubisoft,44,63,1,2009,12,2009-12-01,4.0,James Cameron's Avatar,0.23962272727272727,0.0,1.0
James Cameron's Avatar: The Game,X360,Action,0.77,james-cameron-s-avatar-the-game,James Cameron's Avatar: The Game,"Action, Action Adventure, General, General, Linear",6.1,6.8,ubisoft,Ubisoft,62,89,1,2009,12,2009-12-01,4.0,James Cameron's Avatar,0.17633225806451608,0.0,1.0
James Cameron's Avatar: The Game,Wii,Action,0.72,james-cameron-s-avatar-the-game,James Cameron's Avatar: The Game,"Action, Action Adventure, General, General, Linear",6.0,4.0,ubisoft,Ubisoft,19,16,1,2009,12,2009-12-01,4.0,James Cameron's Avatar,0.2795789473684211,0.0,1.0
James Cameron's Avatar: The Game,PC,Action,0.04,james-cameron-s-avatar-the-game,James Cameron's Avatar: The Game,"Action, Action Adventure, General, General, Linear",5.9,7.1,ubisoft,Ubisoft,16,112,1,2009,12,2009-12-01,4.0,James Cameron's Avatar,0.325,0.0,1.0
God of War III Remastered,PS4,Action,0.89,god-of-war-iii-remastered,God of War III Remastered,"Action Adventure, Linear",8.1,8.3,scea,Wholesale Algorithms,67,1367,14,2015,7,2015-07-14,3.0,God of War,0.6462791044776117,0.0,1.0
Resident Evil: Revelations,3DS,Action,0.89,resident-evil-revelations,Resident Evil: Revelations,"Action Adventure, Horror, Horror, Survival",8.2,8.5,capcom,Capcom,78,520,7,2012,2,2012-02-07,1.0,Resident Evil,0.4154410256410257,1.0,1.0
Resident Evil: Revelations,3DS,Action,0.89,resident-evil-revelations,Resident Evil: Revelations,"Action Adventure, Horror, Horror, Survival",8.2,8.5,capcom,Capcom,78,520,7,2012,2,2012-02-07,1.0,Resident Evil,0.4154410256410257,1.0,1.0
Resident Evil: Revelations,PS3,Action,0.76,resident-evil-revelations,Resident Evil: Revelations,"Action Adventure, Horror, Horror, Survival",7.4,7.5,capcom,Capcom,30,292,21,2013,5,2013-05-21,2.0,Resident Evil,0.37840333333333337,1.0,1.0
Resident Evil: Revelations,PS3,Action,0.76,resident-evil-revelations,Resident Evil: Revelations,"Action Adventure, Horror, Horror, Survival",7.4,7.5,capcom,Capcom,30,292,21,2013,5,2013-05-21,2.0,Resident Evil,0.37840333333333337,1.0,1.0
Resident Evil: Revelations,PS4,Action,0.18,resident-evil-revelations,Resident Evil: Revelations,"Action Adventure, Survival",7.0,7.7,capcom,Capcom,32,19,29,2017,8,2017-08-29,3.0,Resident Evil,0.3409671875,1.0,1.0
Resident Evil: Revelations,PS4,Action,0.18,resident-evil-revelations,Resident Evil: Revelations,"Action Adventure, Survival",7.0,7.7,capcom,Capcom,32,19,29,2017,8,2017-08-29,3.0,Resident Evil,0.3409671875,1.0,1.0
Resident Evil: Revelations,X360,Shooter,0.26,resident-evil-revelations,Resident Evil: Revelations,"Action Adventure, Horror, Horror, Survival",7.5,7.7,capcom,Capcom,30,232,21,2013,5,2013-05-21,2.0,Resident Evil,0.5286566666666667,1.0,1.0
Resident Evil: Revelations,X360,Shooter,0.26,resident-evil-revelations,Resident Evil: Revelations,"Action Adventure, Horror, Horror, Survival",7.5,7.7,capcom,Capcom,30,232,21,2013,5,2013-05-21,2.0,Resident Evil,0.5286566666666667,1.0,1.0
Resident Evil: Revelations,WiiU,Shooter,0.22,resident-evil-revelations,Resident Evil: Revelations,"Action Adventure, Horror, Horror, Survival",8.0,7.8,capcom,Capcom,19,199,21,2013,5,2013-05-21,2.0,Resident Evil,0.5862157894736842,1.0,1.0
Resident Evil: Revelations,WiiU,Shooter,0.22,resident-evil-revelations,Resident Evil: Revelations,"Action Adventure, Horror, Horror, Survival",8.0,7.8,capcom,Capcom,19,199,21,2013,5,2013-05-21,2.0,Resident Evil,0.5862157894736842,1.0,1.0
Resident Evil: Revelations,PC,Shooter,0.04,resident-evil-revelations,Resident Evil: Revelations,"Action Adventure, Horror, Horror, Survival",7.7,7.2,capcom,Capcom,12,507,20,2013,5,2013-05-20,2.0,Resident Evil,0.53795,1.0,1.0
Resident Evil: Revelations,PC,Shooter,0.04,resident-evil-revelations,Resident Evil: Revelations,"Action Adventure, Horror, Horror, Survival",7.7,7.2,capcom,Capcom,12,507,20,2013,5,2013-05-20,2.0,Resident Evil,0.53795,1.0,1.0
The Tomb Raider Trilogy,PS3,Action,0.89,the-tomb-raider-trilogy,The Tomb Raider Trilogy,"Miscellaneous, Compilation, Compilation",7.8,8.4,square enix,Crystal Dynamics,37,80,22,2011,3,2011-03-22,1.0,Tomb Raider,0.5096675675675676,0.0,1.0
Fortnite,PS4,Action,0.89,fortnite,Fortnite,"Action, Shooter, Third-Person, Tactical",7.8,3.9,epic games,Epic Games,18,350,21,2017,7,2017-07-21,3.0,Fortnite,0.6399734375000001,0.0,1.0
Fortnite,PC,Action,0.02,fortnite,Fortnite,"Action, General, General, Shooter, Third-Person, Tactical",8.1,3.1,epic games,Epic Games,13,454,25,2017,7,2017-07-25,3.0,Fortnite,0.4321477272727273,0.0,1.0
Fortnite,NS,Shooter,0.69,fortnite,Fortnite,"Action, Shooter, Third-Person, Tactical",8.3,4.9,epic games,Epic Games,13,167,12,2018,6,2018-06-12,2.0,Fortnite,0.530014,0.0,1.0
NBA 2K6,PS2,Action,0.88,nba-2k6,NBA 2K6,"Sports, Traditional, Basketball, Sim",8.4,8.3,2k sports,Visual Concepts,23,13,26,2005,9,2005-09-26,3.0,NBA 2K,0.41580434782608694,1.0,1.0
NBA 2K6,XB,Action,0.36,nba-2k6,NBA 2K6,"Sports, Traditional, Basketball, Sim",8.4,8.1,2k sports,Visual Concepts,27,17,26,2005,9,2005-09-26,3.0,NBA 2K,0.4603074074074075,1.0,1.0
NBA 2K6,X360,Action,0.23,nba-2k6,NBA 2K6,"Sports, Traditional, Team, Basketball, Sim, Sim",8.1,8.3,2k sports,Visual Concepts,33,37,16,2005,11,2005-11-16,4.0,NBA 2K,0.5085424242424241,1.0,1.0
LEGO Harry Potter Collection,PS4,Action,0.88,lego-harry-potter-collection,LEGO Harry Potter Collection,"Miscellaneous, Compilation",7.3,7.6,warner bros interactive entertainment,Warner Bros. Interactive Entertainment,17,69,18,2016,10,2016-10-18,4.0,Harry Potter,0.38321764705882355,0.0,1.0
LEGO Harry Potter Collection,NS,Action,0.33,lego-harry-potter-collection,LEGO Harry Potter Collection,"Miscellaneous, Compilation",7.3,7.6,warner bros interactive entertainment,Warner Bros. Interactive Entertainment,10,7,30,2018,10,2018-10-30,4.0,Harry Potter,0.1981975,0.0,1.0
LEGO Harry Potter Collection,XOne,Action,0.22,lego-harry-potter-collection,LEGO Harry Potter Collection,"Miscellaneous, Compilation",7.3,8.1,warner bros interactive entertainment,Warner Bros. Interactive Entertainment,8,6,30,2018,10,2018-10-30,4.0,Harry Potter,0.22213125,0.0,1.0
Warriors Orochi,PS2,Action,0.87,warriors-orochi,Warriors Orochi,"Action, Beat-'Em-Up",5.5,8.4,koei games,Omega Force,14,19,18,2007,9,2007-09-18,3.0,Warriors Orochi,0.1640285714285714,1.0,0.0
Warriors Orochi,PSP,Action,0.2,warriors-orochi,Warriors Orochi,"Action, Beat-'Em-Up, Beat-'Em-Up, 3D",6.2,6.5,koei games,Omega Force,13,3,25,2008,3,2008-03-25,1.0,Warriors Orochi,0.3001564102564103,1.0,0.0
Warriors Orochi,X360,Action,0.2,warriors-orochi,Warriors Orochi,"Action, Beat-'Em-Up, Beat-'Em-Up, 3D",5.3,7.4,koei games,Omega Force,27,19,18,2007,9,2007-09-18,3.0,Warriors Orochi,0.2303148148148148,1.0,0.0
Warriors Orochi,PC,Action,0.0,warriors-orochi,Warriors Orochi,"Action, Beat-'Em-Up, Beat-'Em-Up, 3D",5.1,7.4,koei games,Omega Force,9,1,25,2008,3,2008-03-25,1.0,Warriors Orochi,-0.1358740740740741,1.0,0.0
Ghostbusters: The Video Game,Wii,Action,0.87,ghostbusters-the-video-game,Ghostbusters: The Video Game,"Action, General, General",7.6,8.3,atari,Red Fly Studio,29,35,16,2009,6,2009-06-16,2.0,Ghostbusters,0.4080862068965518,1.0,1.0
Ghostbusters: The Video Game,Wii,Action,0.87,ghostbusters-the-video-game,Ghostbusters: The Video Game,"Action, General, General",7.6,8.3,atari,Red Fly Studio,29,35,16,2009,6,2009-06-16,2.0,Ghostbusters,0.4080862068965518,1.0,1.0
