,Name,multiplayer,singleplayer,awarded
7862,Puyo Puyo Sun 64,1,1,0.0
7873,Fighter Within,0,1,0.0
7877,Warhammer: Shadow of the Horned Rat,0,1,0.0
7881,Warriors: Legends of Troy,1,1,0.0
7883,ESPN International Track & Field,1,1,0.0
7884,Lunar Legend,0,1,0.0
7885,Conflict: Global Terror,1,1,0.0
7886,Valhalla Knights 3,1,1,0.0
7887,Tamagotchi Party On!,1,1,0.0
7890,Shaun White Skateboarding,1,1,0.0
7896,Gungrave,0,1,0.0
7897,Phantasy Star Universe,1,1,0.0
7898,Transworld Surf,1,1,0.0
7899,God Eater Resurrection,0,1,0.0
7900,Tenchu: Fatal Shadows,0,1,0.0
7909,Big Air,0,1,0.0
7910,Shining Force II,0,1,0.0
7920,College Slam,1,1,0.0
7921,Arcania: Gothic 4,0,1,0.0
7922,Mushroom Men: The Spore Wars,1,0,0.0
7923,Zumba Fitness Rush,1,1,0.0
7927,Daigasso! Band Brothers,1,1,0.0
7928,Rise of the Kasai,1,1,0.0
7933,Doctor Who: Return to Earth,0,1,0.0
7934,The Munchables,0,1,0.0
7936,Chibi-Robo! Park Patrol,0,1,0.0
7941,One Piece: Unlimited Adventure,1,1,0.0
7946,Star Trek: Legacy,0,1,0.0
7947,ThunderStrike 2,0,1,0.0
7951,Kuma-Tomo,0,1,0.0
7956,The Scorpion King: Sword of Osiris,0,1,0.0
7957,Bubsy 3D,1,1,0.0
7958,Reel Fishing Paradise 3D,1,1,0.0
7959,NCAA Final Four 2001,1,1,0.0
7961,Robin Hood: Defender of the Crown,0,1,0.0
7963,R-Type Final,0,1,0.0
7964,Jackie Chan Adventures: Legend of the Dark Hand,0,1,0.0
7966,Sega GT 2002,1,1,0.0
7967,Ty the Tasmanian Tiger 3: Night of the Quinkan,1,1,0.0
7970,Samurai Warriors 2: Empires,1,1,0.0
7975,Dance Central: Spotlight,1,1,0.0
7980,Dragon Blade: Wrath of Fire,0,1,0.0
7981,La Pucelle: Tactics,0,1,0.0
7984,Samurai Warriors: State of War,1,1,0.0
7986,Call of Juarez,1,0,0.0
7989,EverQuest Online Adventures: Frontiers,1,0,0.0
7991,NBA Ballers: Chosen One,0,1,0.0
7993,Treasures of the Deep,0,1,0.0
7994,Phantasy Star Online Ver. 2,1,1,0.0
8003,Harvest Moon: A Wonderful Life Special Edition,0,1,0.0
8009,MotoGP 14,1,1,0.0
8010,Indiana Jones and the Emperor's Tomb,0,1,0.0
8012,Buffy the Vampire Slayer: Chaos Bleeds,1,1,0.0
8013,Half-Minute Hero,1,1,1.0
8015,Reel Fishing II,1,1,0.0
8020,Driving Emotion Type-S,0,1,0.0
8025,Dynasty Warriors 8: Empires,1,1,0.0
8029,Ar tonelico 2: Melody of Metafalica,0,1,0.0
8031,Lips: Party Classics,0,1,0.0
8034,Jurassic Park III: Island Attack,0,1,0.0
8043,AirForce Delta Storm,0,1,0.0
8044,Trauma Team,1,1,0.0
8046,Fear Effect 2: Retro Helix,0,1,0.0
8051,Klonoa: Door to Phantomile,0,1,0.0
8052,Vietcong: Purple Haze,1,1,0.0
8055,Summer Athletics: The Ultimate Challenge,1,1,0.0
8057,Metal Gear Ac!d 2,1,1,0.0
8058,Hatsune Miku and Future Stars: Project Mirai,0,1,0.0
8064,Bloody Roar: Primal Fury,1,1,0.0
8066,We Sing UK Hits,0,1,0.0
8067,Mega Man Soccer,1,1,0.0
8074,Dungeon Travelers 2: The Royal Library & The Monster Seal,0,1,0.0
8080,Test Drive Off-Road Wide Open,1,1,0.0
8081,Guilty Gear Xrd: Sign,1,1,0.0
8087,Odin Sphere: Leifthrasir,0,1,1.0
8091,Mega Man X: Command Mission,0,1,0.0
8097,Disney Friends,1,1,0.0
8100,Gokujou Parodius,1,1,0.0
8106,Ridge Racer Unbounded,1,1,0.0
8110,Full Auto 2: Battlelines,0,1,0.0
8112,The Adventures of Cookie & Cream,1,1,0.0
8115,Splatterhouse,1,1,0.0
8116,MindJack,0,1,0.0
8118,Daigasso! Band Brothers P,1,1,0.0
8120,World of Outlaws: Sprint Cars,1,1,0.0
8124,F1 Challenge,1,1,0.0
8126,Shadow Madness,0,1,0.0
8129,Aliens: Infestation,0,1,0.0
8136,Heavy Fire: Afghanistan,1,1,0.0
8137,Commandos 2: Men of Courage,1,1,0.0
8144,Race Pro,0,1,0.0
8145,Atari Anniversary Edition Redux,0,1,0.0
8148,Mercury Meltdown Revolution,1,1,0.0
8151,Brunswick Circuit Pro Bowling,1,1,0.0
8153,Velvet Assassin,0,1,0.0
8154,Ball Breakers,1,1,0.0
8156,EyeToy: Groove,1,1,0.0
8157,Twisted Metal: Small Brawl,1,1,0.0
8160,Armored Core: Last Raven,1,1,0.0
8167,Otomedius Excellent,1,1,0.0
8172,Tales of the Tempest,1,1,0.0
8177,UFC: Sudden Impact,1,1,0.0
8179,NBA Hoopz,1,1,0.0
8187,Speedball 2100,1,1,0.0
8188,LEGO Island 2: The Brickster's Revenge,0,1,0.0
8192,Backyard Basketball,1,1,0.0
8202,My French Coach,0,1,0.0
8205,Castlevania Judgment,1,1,0.0
8206,Dead or Alive Paradise,0,1,0.0
8207,The Suffering: Ties That Bind,0,1,0.0
8210,EyeToy: Kinetic,0,1,0.0
8213,Stormrise,1,1,0.0
8216,Green Lantern: Rise of the Manhunters,0,1,0.0
8220,MotoGP 10/11,1,1,0.0
8224,Hyperdimension Neptunia U: Action Unleashed,0,1,0.0
8226,Fairytale Fights,1,1,1.0
8227,Mark Davis Pro Bass Challenge,1,1,0.0
8229,Warriors of Might and Magic,0,1,0.0
8232,Back to the Future: The Game,0,1,0.0
8233,Project Spark,1,1,0.0
8236,Lost in Blue 3,1,1,0.0
8238,Global Defence Force,1,1,0.0
8239,Rapala Fishing Frenzy 2009,0,1,0.0
8243,Smash Court Tennis Pro Tournament,1,1,0.0
8244,The Cursed Crusade,1,1,0.0
8247,NBA Inside Drive 2004,1,1,0.0
8248,The King of Fighters '97,1,1,0.0
8251,Time Commando,0,1,0.0
8255,Gretzky NHL 2005,1,1,0.0
8258,NCAA Football 09 All-Play,1,1,0.0
8261,The Secret World,1,1,0.0
8262,NHL 2K9,1,1,0.0
8266,PlayStation Move Heroes,0,1,0.0
8269,ESPN Final Round Golf 2002,1,1,0.0
8274,Sudoku Gridmaster,0,1,0.0
8283,Dementium: The Ward,0,1,0.0
8287,MX World Tour Featuring Jamie Little,1,1,0.0
8288,Goblin Commander: Unleash the Horde,1,1,0.0
8293,Shin Megami Tensei IV: Final,0,1,0.0
8294,Age of Empires III: Complete Collection,1,1,1.0
8299,Top Spin 2,1,1,0.0
8302,RoadKill,1,1,0.0
8303,Hanjuku Eiyuu Tai 3D,0,1,0.0
8308,Tak: The Great Juju Challenge,1,1,0.0
8309,Macross Ultimate Frontier,1,1,0.0
8312,Pursuit Force: Extreme Justice,1,1,0.0
8319,Fighter Maker,0,1,0.0
8323,Thief: Deadly Shadows,0,1,0.0
8324,Buzz! Brain of the UK,1,1,0.0
8325,NBA 09: The Inside,0,1,0.0
8331,Luxor 3,0,1,0.0
8334,James Cameron's Dark Angel,0,1,0.0
8337,World Driver Championship,1,1,0.0
8338,Bomberman 64: The Second Attack!,1,1,0.0
8339,Turok 3: Shadow of Oblivion,1,1,0.0
8344,Time and Eternity,0,1,0.0
8346,Gundam Assault Survive,1,1,0.0
8350,Sid Meier's Civilization IV,1,1,1.0
8352,Space Griffon VF-9,0,1,0.0
8354,NBA Live 16,1,1,0.0
8358,Gyakuten Saiban 3,0,1,0.0
8359,Tak: Mojo Mistake,0,1,0.0
8360,Gallop Racer 2001,1,1,0.0
8361,Nightmare Creatures II,0,1,0.0
8362,Marble Saga: Kororinpa,1,1,0.0
8363,Fuzion Frenzy 2,1,1,0.0
8370,Bomberman Land,1,1,0.0
8372,Terminator 3: The Redemption,1,1,0.0
8374,Beat Down: Fists of Vengeance,0,1,0.0
8377,MotoGP 15,1,1,0.0
8383,Shrek Extra Large,0,1,0.0
8386,Gunvalkyrie,0,1,0.0
8388,VR Golf '97,1,1,0.0
8391,Digimon Story: Cyber Sleuth,1,1,0.0
8392,Off-World Interceptor Extreme,1,1,0.0
8394,Disney Golf,1,1,0.0
8396,Custom Robo Arena,1,1,0.0
8397,Clock Tower II: The Struggle Within,0,1,0.0
8401,Mega Man Network Transmission,0,1,0.0
8403,Pursuit Force,0,1,0.0
8404,Densetsu no Stafi 4,0,1,0.0
8406,Naval Assault: The Killing Tide,1,1,0.0
8408,RC Revenge Pro,1,1,0.0
8410,Hellboy: The Science of Evil,1,1,0.0
8415,Far East of Eden II: Manji Maru,1,1,0.0
8416,Lost Kingdoms,1,1,0.0
8417,WRC 2: FIA World Rally Championship,1,1,0.0
8420,Wolfenstein 3D,0,1,0.0
8421,Nobunaga no Yabou: Tenshoki,1,0,0.0
8431,NASCAR '15,1,1,0.0
8434,Sega Superstars,1,1,0.0
8441,Spyro: Shadow Legacy,0,1,0.0
8449,Itoi Shigesato no Bass Tsuri No. 1,0,1,0.0
8450,Cubivore: Survival of the Fittest,0,1,0.0
8454,Project X Zone 2: Brave New World,0,1,0.0
8459,Armor Ambush,1,0,0.0
8462,Hyperdimension Neptunia Victory,0,1,0.0
8463,Taz Wanted,1,1,0.0
8464,Mobile Suit Gundam: Extreme VS Force,1,1,0.0
8467,Phantasy Star Online 2,1,1,0.0
8470,Star Wars: Super Bombad Racing,1,1,0.0
8475,Leisure Suit Larry: Box Office Bust,1,1,0.0
8478,Dungeon Siege: Throne of Agony,1,1,0.0
8479,Spider-Man: Web of Shadows - Amazing Allies Edition,0,1,0.0
8484,Lufia: Curse of the Sinistrals,0,1,0.0
8486,ESPN College Hoops,1,1,0.0
8487,Thor: God of Thunder,0,1,0.0
8488,F1 Championship Season 2000,1,1,0.0
8489,Guilty Gear Judgment,1,1,0.0
8494,True Swing Golf,1,1,0.0
8498,Kya: Dark Lineage,0,1,0.0
8502,Medieval Games,1,1,0.0
8503,Stronghold 3,1,1,0.0
8507,Doctor Lautrec and the Forgotten Knights,0,1,0.0
8509,Godzilla Unleashed,1,1,0.0
8515,Hannah Montana: Rock Out the Show,0,1,0.0
8522,N2O: Nitrous Oxide,0,1,0.0
8523,Magic: The Gathering - Battlegrounds,1,1,0.0
8524,Heroes over Europe,1,1,0.0
8528,Bladestorm: Nightmare,0,1,0.0
8529,Otogirisou,0,1,0.0
8532,Grease Dance,0,1,0.0
8533,Ready 2 Rumble Revolution,1,1,0.0
8534,My Baby 3 & Friends,0,1,0.0
8535,NASCAR '14,1,1,0.0
8537,Midway Arcade Treasures 3,1,1,0.0
8538,Dr. Muto,0,1,0.0
8540,Puzzle Quest: Galactrix,1,1,0.0
8543,Fatal Frame II: Crimson Butterfly,0,1,0.0
8545,Dewy's Adventure,0,1,0.0
8546,Shadow Man: 2econd Coming,0,1,0.0
8550,Wakeboarding Unleashed Featuring Shaun Murray,1,1,0.0
8553,Alone in the Dark: The New Nightmare,0,1,0.0
8557,Scarface: Money. Power. Respect.,1,1,0.0
8560,Silent Scope 3,0,1,0.0
8564,International Superstar Soccer Deluxe,1,1,0.0
8566,Intellivision Lives!,1,1,0.0
8567,Field Commander,1,1,1.0
8570,The King of Fighters XII,1,1,0.0
8571,Doctor Who: Evacuation Earth,0,1,0.0
8575,SimEarth: The Living Planet,0,1,0.0
8581,Fighters Destiny,1,1,0.0
8582,Asteroids Hyper 64,1,1,0.0
8585,Tom and Jerry in Fists of Furry,1,1,0.0
8588,Starcraft 64,1,1,0.0
8589,Destruction Derby 64,1,1,0.0
8590,Buck Bumble,1,1,0.0
8592,Wonder Project J2: Koruro no Mori no Josette,0,1,0.0
8595,Dragon Ball: Origins 2,0,1,0.0
8597,Innocent Life: A Futuristic Harvest Moon,0,1,0.0
8599,Macross Ace Frontier,1,1,0.0
8600,Black & Bruised,1,1,0.0
8601,Sherlock Holmes vs. Jack the Ripper,0,1,0.0
8609,Time Hollow,0,1,0.0
8612,Shinobido 2: Tales of the Ninja,0,1,0.0
8617,Battle Soccer: Field no Hasha,1,1,0.0
8621,Amped 3,1,1,1.0
8623,FlatOut 2,1,1,1.0
8625,FIFA Soccer 96,1,1,0.0
8630,Just Dance: Disney Party,1,1,0.0
8638,Konami Krazy Racers,1,1,0.0
8642,Racing Lagoon,0,1,0.0
8644,Mr. Driller 2,1,1,0.0
8656,Mugen Souls,0,1,0.0
8657,Yakuza Kiwami,0,1,0.0
8660,FIFA Soccer 97,1,1,0.0
8662,Psychic Force,1,1,0.0
8664,Bomberman Land Touch! 2,1,1,0.0
8666,The Godfather: Blackhand Edition,1,1,0.0
8676,7th Dragon III Code: VFD,0,1,0.0
8694,Bust-A-Move Bash!,1,1,0.0
8697,The Incredible Hulk: The Pantheon Saga,0,1,0.0
8699,Megamind: Ultimate Showdown,0,1,0.0
8707,Jurassic Park: The Game,0,1,0.0
8708,He-Man: Power of Grayskull,0,1,0.0
8709,WordJong,1,1,0.0
8710,Putty Squad,0,1,0.0
8711,Polaris SnoCross,1,1,0.0
8712,Wing Commander III: Heart of the Tiger,0,1,1.0
8716,Muppet RaceMania,1,1,0.0
8718,Courier Crisis,0,1,0.0
8719,Bleach: Dark Souls,1,1,0.0
8721,Digimon Battle Spirit 2,1,1,0.0
8723,FIFA 06: Road to FIFA World Cup,1,1,0.0
8727,"Warhammer 40,000: Fire Warrior",1,1,0.0
8732,MTV Music Generator 2,1,1,0.0
8733,The Quest Trio,1,1,0.0
8735,Space Invaders Extreme,1,1,0.0
8740,Atelier Iris: Eternal Mana,0,1,0.0
8741,Blinx 2: Masters of Time & Space,1,1,0.0
8747,Harvest Moon: The Lost Valley,0,1,0.0
8752,Jewel Quest Solitaire,1,1,0.0
8754,Digimon World 4,1,1,0.0
8759,Saturn Bomberman,1,1,1.0
8767,Kingdom Under Fire: Heroes,1,1,0.0
8771,Naruto Shippuden: Legends: Akatsuki Rising,1,1,0.0
8774,Samurai Warriors: Katana,0,1,0.0
8775,Project Sylpheed: Arc of Deception,1,1,0.0
8776,Enthusia Professional Racing,1,1,0.0
8779,Heroes of Mana,1,1,0.0
8781,Army Men: Sarge's War,1,1,0.0
8786,Blazing Angels 2: Secret Missions of WWII,1,1,0.0
8794,The Secret Saturdays: Beasts of the 5th Sun,0,1,0.0
8797,MLB Power Pros 2008,1,1,0.0
8799,Theatrhythm Dragon Quest,1,1,0.0
8806,Metal Slug Anthology,0,1,0.0
8810,Rudra no Hihou,0,1,0.0
8817,Kowloon's Gate,0,1,0.0
8818,Killer7,0,1,0.0
8819,Kingdom of Paradise,0,1,0.0
8822,The Sims Medieval: Pirates and Nobles,0,1,0.0
8824,Super Monkey Ball Adventure,1,1,0.0
8831,Shadow Ops: Red Mercury,1,1,0.0
8832,Indigo Prophecy,0,1,1.0
8833,Mind Zero,0,1,0.0
8834,World League Soccer,1,1,0.0
8840,Samurai Shodown Anthology,0,1,0.0
8842,Musashi: Samurai Legend,0,1,0.0
8843,Saint Seiya: Soldiers' Soul,1,1,0.0
8845,Castlevania: Lords of Shadow - Mirror of Fate,0,1,0.0
8847,Fantasia: Music Evolved,1,1,0.0
8850,The Legend of Heroes: Trails of Cold Steel II,0,1,0.0
8854,Oreshika: Tainted Bloodlines,0,1,0.0
8855,White Knight Chronicles: Origins,0,1,0.0
8856,Return to PopoloCrois: A Story of Seasons Fairytale,0,1,0.0
8858,History Civil War: Secret Missions,0,1,0.0
8863,Space Station Silicon Valley,0,1,0.0
8864,Dark Rift,1,1,0.0
8865,Tokyo Xanadu,0,1,0.0
8869,T'ai Fu: Wrath of the Tiger,0,1,0.0
8873,Sam & Max: Season One,0,1,0.0
8876,Candace Kane's Candy Factory,1,1,0.0
8882,Star Trek: Voyager Elite Force,1,1,0.0
8900,Cardinal Syn,1,1,0.0
8905,Ridge Racer DS,1,1,0.0
8907,Nancy Drew: The White Wolf of Icicle Creek,0,1,0.0
8910,Battle Stadium D.O.N,1,1,0.0
8914,Rubik's World,1,1,0.0
8919,Fugitive Hunter: War on Terror,1,1,0.0
8926,Harvest Moon: Hero of Leaf Valley,0,1,0.0
8933,Darkstalkers Chronicle: The Chaos Tower,1,1,0.0
8936,Toy Story Racer,1,1,0.0
8939,Disney's Donald Duck: Goin' Quackers,0,1,0.0
8941,Galerians,0,1,0.0
8953,Medal of Honor: Infiltrator,1,1,0.0
8956,Geometry Wars: Galaxies,1,1,0.0
8963,Pac-Man Party 3D,0,1,0.0
8966,Turbo Prop Racing,1,1,0.0
8969,Dance Dance Revolution (North America),1,1,0.0
8971,Mad Dash Racing,1,1,0.0
8973,Summon Night 5,0,1,0.0
8974,MotoGP 2: Ultimate Racing Technology,1,1,0.0
8975,Black * Rock Shooter: The Game,0,1,0.0
8977,BMX XXX,1,1,0.0
8982,Boktai: The Sun is in Your Hand,1,1,0.0
8984,Making History: The Great War,1,1,0.0
8986,Guilty Gear X2 #Reload,1,1,0.0
8991,Metal Slug 7,1,1,0.0
8994,Grabbed by the Ghoulies,0,1,0.0
8995,Ys: The Oath in Felghana,0,1,0.0
8996,Shadow Hearts: From The New World,0,1,0.0
8997,Mega Man Powered Up,0,1,0.0
8998,CSI: 3 Dimensions of Murder,0,1,0.0
9000,QuickSpot,1,1,0.0
9001,Deception IV: Blood Ties,0,1,0.0
9009,Lost Dimension,0,1,0.0
9010,Fox Sports Golf '99,1,1,0.0
9012,Power Rangers: Super Legends,1,1,0.0
9014,Shining Force CD,0,1,0.0
9015,Rayman 3,1,1,0.0
9020,Diner Dash: Flo on the Go,0,1,0.0
9023,Wild ARMs 4,0,1,0.0
9027,Casper: Spirit Dimensions,0,1,0.0
9030,Dream Pinball 3D,1,1,0.0
9031,Thunder Truck Rally,1,1,0.0
9033,Klonoa: Empire of Dreams,0,1,0.0
9036,Balloon Pop,1,1,0.0
9038,Iron & Blood,1,1,0.0
9039,Asphalt: Urban GT 2,1,1,0.0
9044,Phantom Brave,0,1,0.0
9046,ArmA II,1,1,0.0
9050,Doshin the Giant,0,1,0.0
9052,Star Ocean: Blue Sphere,1,1,0.0
9053,Mojo!,1,1,0.0
9054,Destroy All Humans! Big Willy Unleashed,1,1,0.0
9058,Front Mission Alternative,0,1,0.0
9063,Super Dodgeball Brawlers,1,1,0.0
9064,Victorious Boxers: Revolution,1,1,0.0
9065,Record of Agarest War 2,0,1,0.0
9067,Power Stone,1,1,0.0
9068,Jonny Moseley Mad Trix,0,1,0.0
9072,MTV Music Generator 3: This Is the Remix,0,1,0.0
9073,Cake Mania 3,0,1,0.0
9074,.hack//Link,0,1,0.0
9079,Class of Heroes,0,1,0.0
9082,The Legend of Heroes II: Prophecy of the Moonlight Witch,0,1,0.0
9084,Hero's Saga Laevatein Tactics,1,1,0.0
9090,Hexyz Force,0,1,0.0
9091,OutRun 2,1,1,0.0
9095,Soukaigi,0,1,0.0
9097,Xevious 3D/G+,1,1,0.0
9098,Pipe Mania,0,1,0.0
9105,Fur Fighters: Viggo's Revenge,1,1,0.0
9113,Mr. Driller: Drill Spirits,1,1,0.0
9117,Anno 1701: Dawn of Discovery,1,1,0.0
9124,Destruction Derby Raw,1,1,0.0
9126,Farming Simulator 2012,1,0,0.0
9127,NFL Head Coach 09,0,1,0.0
9130,Bravo Air Race,1,1,0.0
9133,Gundam: The Battle Master,1,1,0.0
9137,Eternal Poison,0,1,0.0
9139,X-Blades,0,1,0.0
9141,Gungrave: Overdose,0,1,0.0
9146,NBA ShootOut 2002,1,1,0.0
9148,The Granstream Saga,0,1,0.0
9155,Bio FREAKS,1,1,0.0
9158,Fate/Unlimited Codes,1,1,0.0
9160,The Operative: No One Lives Forever,1,1,1.0
9167,Ecco the Dolphin: Defender of the Future,0,1,0.0
9169,The Bombing Islands,1,1,0.0
9170,Earth Defense Force 2: Invaders from Planet Space,1,1,0.0
9174,Gyakuten Saiban 2,0,1,0.0
9182,Valhalla Knights: Eldar Saga,1,1,0.0
9184,Monster Hunter Diary: Poka Poka Airou Village DX,1,1,0.0
9185,Frank Thomas Big Hurt Baseball,1,1,0.0
9186,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,0,1,0.0
9192,Dino Crisis 3,0,1,0.0
9193,Syberia,0,1,1.0
9194,Zoobles! Spring to Life!,0,1,0.0
9198,Master Jin Jin's IQ Challenge,0,1,0.0
9202,Barbie Explorer,0,1,0.0
9205,Power Gig: Rise of the SixString,0,1,0.0
9207,Agile Warrior F-111X,1,1,0.0
9210,Reality Fighters,1,1,0.0
9211,Dynasty Warriors 7: Empires,1,1,0.0
9212,Cabela's African Safari,1,1,0.0
9215,Super Puzzle Fighter II Turbo,1,1,1.0
9216,Ninjatown,1,1,0.0
9217,Star Wars: Jedi Power Battles,1,1,0.0
9222,Wild ARMs XF,0,1,0.0
9230,Cities: Skylines,0,1,0.0
9239,The History Channel: Civil War - A Nation Divided,0,1,0.0
9241,Cyber Sled,1,1,0.0
9242,Puyo Puyo!! 20th Anniversary,1,1,0.0
9246,Shining Soul,1,1,0.0
9256,In the Hunt,1,1,0.0
9257,Daytona USA Championship Circuit Edition,1,1,0.0
9261,BlazBlue: Chrono Phantasma Extend,1,1,0.0
9262,Alone in the Dark: Inferno,0,1,0.0
9266,Fear Factor: Unleashed,0,1,0.0
9273,Touch My Katamari,0,1,0.0
9274,MotoGP '06,1,1,0.0
9276,7th Dragon,0,1,0.0
9283,Nitrobike,1,1,0.0
9284,Magnetica,1,1,0.0
9292,Shining Resonance,0,1,0.0
9296,Wild Earth: African Safari,0,1,0.0
9298,Kamen Rider Battle: Ganbaride,1,1,0.0
9299,Tomb Raider: The Prophecy,0,1,0.0
9300,Vampire Night,1,1,0.0
9301,Kororinpa: Marble Mania,0,1,0.0
9306,Divinity II: The Dragon Knight Saga,0,1,0.0
9314,Red Orchestra 2: Heroes of Stalingrad,1,0,0.0
9326,Nayuta no Kiseki,0,1,0.0
9333,Backyard Soccer,1,1,0.0
9334,Final Fantasy XI: Rise of the Zilart,1,0,1.0
9339,Castlevania Chronicles,0,1,0.0
9349,The Guy Game,1,1,0.0
9352,Suikoden: Tsumugareshi Hyakunen no Toki,0,1,0.0
9353,Baseball Advance,0,1,0.0
9355,Retro Atari Classics,0,1,0.0
9360,Shovel Knight,1,1,1.0
9361,Hyperdimension Idol Neptunia PP,0,1,0.0
9368,Hulk Hogan's Main Event,0,1,0.0
9370,Euro Truck Simulator 2,1,1,0.0
9373,Ys: The Ark of Napishtim,0,1,0.0
9376,Azure Dreams,0,1,0.0
9377,Rumble Roses XX,1,1,0.0
9381,Phantom Brave: We Meet Again,0,1,0.0
9382,Monster Rancher DS,1,1,0.0
9383,Kurt Warner's Arena Football Unleashed,1,1,0.0
9385,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,0,1,0.0
9387,Venetica,0,1,0.0
9393,Rugby 15,1,1,0.0
9395,Castrol Honda Superbike Racing,1,1,0.0
9397,Army Men: Green Rogue,1,1,0.0
9400,Over the Hedge: Hammy Goes Nuts!,1,1,0.0
9401,Fatal Inertia,1,1,0.0
9405,The Flintstones: Bedrock Bowling,0,1,0.0
9412,Shining Force III,0,1,0.0
9414,Tales of the Heroes: Twin Brave,0,1,0.0
9420,Nagano Winter Olympics '98,1,1,0.0
9421,Destroy All Humans! Path of the Furon,0,1,0.0
9423,Star Wars: Lethal Alliance,1,1,0.0
9425,All Star Cheer Squad 2,1,1,0.0
9426,Frogger Beyond,0,1,0.0
9430,Destruction Derby Arenas,1,1,0.0
9432,The Unholy War,1,1,0.0
9436,Shaman King: Power of Spirit,1,1,0.0
9437,Eat Lead: The Return of Matt Hazard,0,1,0.0
9442,Contra III: The Alien Wars,0,1,0.0
9443,Dead to Rights: Reckoning,1,1,0.0
9445,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,1,0,0.0
9447,Diablo II,1,1,1.0
9449,NBA 08,0,1,0.0
9451,NeverDead,0,1,0.0
9452,No Fear Downhill Mountain Biking,1,1,0.0
9459,Indianapolis 500 Legends,1,1,0.0
9461,Illusion of Gaia,0,1,0.0
9462,Steel Battalion: Heavy Armor,1,1,0.0
9463,Academy of Champions: Soccer,0,1,0.0
9472,Shrek Smash n' Crash Racing,1,1,0.0
9473,Under Night In-Birth,1,1,0.0
9474,Drakengard 2,0,1,0.0
9476,Grand Knights History,1,1,0.0
9478,Summon Night: Twin Age,0,1,0.0
9479,Sin and Punishment,0,1,0.0
9480,NBA Jam 2000,1,1,0.0
9481,Castlevania: Legacy of Darkness,0,1,0.0
9483,Cabela's Alaskan Adventure,0,1,0.0
9490,Rally Fusion: Race of Champions,0,1,0.0
9495,RealSports Volleyball,1,1,0.0
9498,NightCaster,0,1,0.0
9504,Digimon Racing,1,1,0.0
9505,Ape Escape 3,0,1,0.0
9508,Last Bronx,1,1,0.0
9509,Iridion II,0,1,0.0
9511,Brothers: A Tale of Two Sons,1,1,1.0
9514,BlazBlue: Continuum Shift II,1,1,0.0
9516,Warcraft III: Reign of Chaos,1,1,1.0
9517,Farming Simulator 2011,1,0,0.0
9519,Spider-Man: Battle for New York,0,1,0.0
9522,Nintendo Puzzle Collection,1,1,0.0
9524,Otogi: Myth of Demons,0,1,0.0
9526,Army Men: Soldiers of Misfortune,0,1,0.0
9527,Alter Echo,0,1,0.0
9529,Puzzle de Harvest Moon,1,1,0.0
9531,Onechanbara: Bikini Samurai Squad,0,1,0.0
9532,Metal Max 3,0,1,0.0
9535,Hour of Victory,1,1,0.0
9539,Monster Hunter Frontier Online,1,0,0.0
9541,Shin Megami Tensei: Digital Devil Saga,0,1,0.0
9546,Mystic Ark,0,1,0.0
9551,LEGO Racers 2,1,1,0.0
9554,Overlord: Raising Hell,1,1,0.0
9555,Sega GT,1,1,0.0
9559,Space Bust-A-Move,1,1,0.0
9561,Gunstar Heroes,0,1,0.0
9564,Shining Wind,0,1,0.0
9565,Brothers in Arms: Double Time,1,1,0.0
9566,Portal Runner,1,1,0.0
9573,Assault: Retribution,1,1,0.0
9576,Gravity Rush Remastered,0,1,0.0
9578,City Crisis,0,1,0.0
9584,Advent Rising,0,1,0.0
9585,Surf Riders,1,1,0.0
9587,Nobunaga no Yabou: Ranseiki,1,0,0.0
9596,The Sky Crawlers: Innocent Aces,0,1,0.0
9601,DT Racer,1,1,0.0
9602,SimAnimals Africa,1,1,0.0
9608,428: Fuusa Sareta Shibuya de,0,1,0.0
9611,Drome Racers,1,1,0.0
9613,Impossible Mission,0,1,0.0
9617,7th Dragon 2020-II,0,1,0.0
9640,Detana TwinBee Yahho! Deluxe Pack,1,1,0.0
9641,Dragon Ball: Origins,0,1,0.0
9642,Last Ranker,0,1,0.0
9643,Quantum Redshift,1,1,0.0
9644,Smash Court Tennis Pro Tournament 2,1,1,0.0
9652,Conduit 2,1,1,0.0
9653,Supremacy MMA,1,1,0.0
9658,Monster Truck Madness,1,1,0.0
9659,Sonic Jam,1,1,0.0
9661,Ninja Reflex,1,1,0.0
9662,Peter Jacobsen's Golden Tee Golf,1,1,0.0
9664,Marvel Avengers: Battle for Earth,1,1,0.0
9672,Capcom vs. SNK 2: Millionaire Fighting 2001,1,1,0.0
9673,Criticom,1,1,0.0
9681,Worms 3D,1,1,0.0
9682,Clock Tower: The First Fear,0,1,0.0
9683,Kidou Senshi Gundam Seed Battle Destiny,1,1,0.0
9684,Godzilla Unleashed: Double Smash,1,1,0.0
9685,Star Trek: Conquest,0,1,0.0
9689,Obscure: The Aftermath,0,1,0.0
9690,Galidor: Defenders of the Outer Dimension,0,1,0.0
9696,Gundam Battle Royale,1,1,0.0
9702,Guilty Gear X,1,1,0.0
9706,Disney's PK: Out of the Shadows,0,1,0.0
9714,Gladiator Begins,1,1,0.0
9715,Colony Wars III: Red Sun,0,1,0.0
9717,The King of Fighters '94,1,1,0.0
