Name,Platform,Genre,Global_Sales
Yu-Gi-Oh! Forbidden Memories,PS,Role-Playing,1.88
The Legend of Dragoon,PS,Role-Playing,1.86
Chrono Cross,PS,Role-Playing,1.86
Kingdom Hearts: Chain of Memories,GBA,Role-Playing,1.85
Secret of Mana,SNES,Role-Playing,1.83
The Elder Scrolls V: Skyrim Special Edition,XOne,Role-Playing,1.83
Demon's Souls,PS3,Role-Playing,1.83
Dragon Quest XI,3DS,Role-Playing,1.82
Final Fantasy II,SNES,Role-Playing,1.77
Dragon Quest Monsters: Joker,DS,Role-Playing,1.77
Dragon's Dogma,PS3,Role-Playing,1.76
Golden Sun,GBA,Role-Playing,1.76
Kingdom Hearts HD I.5 + II.5 ReMIX,PS4,Role-Playing,1.75
Xenosaga Episode I: Der Wille zur Macht,PS2,Role-Playing,1.74
The Witcher 3: Wild Hunt,XOne,Role-Playing,1.74
Dragon Quest VI: Realms of Revelation,DS,Role-Playing,1.73
Star Ocean: Till The End of Time,PS2,Role-Playing,1.72
NieR: Automata,PS4,Role-Playing,1.71
Dragon Ball Z: The Legacy of Goku,GBA,Role-Playing,1.69
Dragon Age: Origins,PS3,Role-Playing,1.67
Dragon Quest V: Tenkuu no Hanayome,PS2,Role-Playing,1.65
Persona 5,PS4,Role-Playing,1.64
Dragon Quest IV: Chapters of the Chosen,DS,Role-Playing,1.62
Dragon Quest VII: Fragments of the Forgotten Past,3DS,Role-Playing,1.61
Kingdom Hearts 3D: Dream Drop Distance,3DS,Role-Playing,1.6
Diablo,PC,Role-Playing,1.59
Pokemon Battle Revolution,Wii,Role-Playing,1.59
Dragon Quest V: Hand of the Heavenly Bride,DS,Role-Playing,1.57
Pokemon Mystery Dungeon: Explorers of Sky,DS,Role-Playing,1.56
Dragon Quest Monsters 2: Cobi's Journey,GB,Role-Playing,1.56
Ni no Kuni: Wrath of the White Witch,PS3,Role-Playing,1.54
Dark Cloud,PS2,Role-Playing,1.54
Yokai Watch 3: Sushi / Tempura / Sukiyaki,3DS,Role-Playing,1.53
Mass Effect: Andromeda,PS4,Role-Playing,1.49
Final Fantasy: Crystal Chronicles,GC,Role-Playing,1.49
Xenogears,PS,Role-Playing,1.46
Mass Effect 3,PS3,Role-Playing,1.46
Mass Effect 2,PS3,Role-Playing,1.46
South Park: The Fractured But Whole,PS4,Role-Playing,1.43
Dragon Quest Monsters: Joker 2,DS,Role-Playing,1.42
Bravely Default: Flying Fairy,3DS,Role-Playing,1.41
Pokemon Super Mystery Dungeon,3DS,Role-Playing,1.41
Xenoblade Chronicles 2,NS,Role-Playing,1.4
Inazuma Eleven 2: Blizzard / Firestorm,DS,Role-Playing,1.4
Final Fantasy III,NES,Role-Playing,1.4
Fallout 4,PC,Role-Playing,1.4
Paper Mario,N64,Role-Playing,1.38
Final Fantasy XII: Revenant Wings,DS,Role-Playing,1.37
Star Wars Knights of the Old Republic II: The Sith Lords,XB,Role-Playing,1.37
Dragon Quest III: Soshite Densetsu e...,SNES,Role-Playing,1.36
SaGa Frontier,PS,Role-Playing,1.35
Monster Hunter Freedom,PSP,Role-Playing,1.34
Chrono Trigger,DS,Role-Playing,1.34
Fallout 76,PS4,Role-Playing,1.32
Mega Man Battle Network 4: Red Sun / Blue Moon,GBA,Role-Playing,1.32
Pokemon Mystery Dungeon: Gates to Infinity,3DS,Role-Playing,1.31
Yu-Gi-Oh! The Sacred Cards,GBA,Role-Playing,1.3
Final Fantasy X / X-2 HD Remaster,PS3,Role-Playing,1.3
Pokemon Ranger: Guardian Signs,DS,Role-Playing,1.3
Romancing SaGa 3,SNES,Role-Playing,1.3
Digimon World,PS,Role-Playing,1.3
Mega Man Battle Network 3 Blue / White Version,GBA,Role-Playing,1.29
Mario & Luigi: Partners in Time,DS,Role-Playing,1.29
Dark Souls II,PS3,Role-Playing,1.29
Champions of Norrath,PS2,Role-Playing,1.28
Valkyria Chronicles,PS3,Role-Playing,1.27
.hack//Infection Part 1,PS2,Role-Playing,1.27
Tales of Xillia,PS3,Role-Playing,1.25
Persona 4 Golden,PSV,Role-Playing,1.25
Kingdom Hearts HD II.5 ReMIX,PS3,Role-Playing,1.25
Dragon Ball: Daimaou Fukkatsu,NES,Role-Playing,1.25
Gegege no Kitarou 2: Youkai Gundan no Chousen,NES,Role-Playing,1.25
Pokemon XD: Gale of Darkness,GC,Role-Playing,1.25
Baldur's Gate: Dark Alliance,PS2,Role-Playing,1.24
Chocobo no Fushigi Dungeon,PS,Role-Playing,1.22
Golden Sun: The Lost Age,GBA,Role-Playing,1.22
Final Fantasy IV,DS,Role-Playing,1.21
Dragon Quest IV: Michibikareshi Monotachi,PS,Role-Playing,1.21
Kingdom Hearts HD II.8 Final Chapter Prologue,PS4,Role-Playing,1.2
Final Fantasy I & II: Dawn of Souls,GBA,Role-Playing,1.19
Inazuma Eleven 2: Kyoui no Shinryokusha - Fire / Blizzard,DS,Role-Playing,1.18
Miitopia,3DS,Role-Playing,1.17
Romancing SaGa 2,SNES,Role-Playing,1.17
Fallout: New Vegas,PC,Role-Playing,1.17
Final Fantasy Tactics: The War of the Lions,PSP,Role-Playing,1.16
Yu-Gi-Oh! The Sacred Cards (American and Others sales),GBA,Role-Playing,1.16
The Elder Scrolls V: Skyrim,NS,Role-Playing,1.15
Dragon Quest VIII: Journey of the Cursed King,3DS,Role-Playing,1.15
Dragon Quest I & II,SNES,Role-Playing,1.15
Brave Fencer Musashi,PS,Role-Playing,1.14
Final Fantasy XV,XOne,Role-Playing,1.14
The Elder Scrolls V: Skyrim VR,PS4,Role-Playing,1.13
Pokemon Mystery Dungeon: Red Rescue Team (US weekly sales),GBA,Role-Playing,1.13
Dragon Age II,X360,Role-Playing,1.12
Arc the Lad,PS,Role-Playing,1.11
Legend of Mana,PS,Role-Playing,1.11
Famicom Jump: Eiyuu Retsuden,NES,Role-Playing,1.1
The Final Fantasy Legend,GB,Role-Playing,1.1
Tales of Symphonia,GC,Role-Playing,1.1
Final Fantasy XII: The Zodiac Age,PS4,Role-Playing,1.1
Star Ocean: The Second Story,PS,Role-Playing,1.1
Untold Legends: Brotherhood of the Blade,PSP,Role-Playing,1.09
Fantasy Life,3DS,Role-Playing,1.09
Dragon Ball Z: The Legacy of Goku II,GBA,Role-Playing,1.09
Diablo II: Lord of Destruction,PC,Role-Playing,1.06
Arc the Lad II,PS,Role-Playing,1.05
Tales of Destiny,PS,Role-Playing,1.04
Final Fantasy Type-0 HD,PS4,Role-Playing,1.04
Diablo III: Ultimate Evil Edition,XOne,Role-Playing,1.04
The Elder Scrolls III: Morrowind Game of the Year Edition,XB,Role-Playing,1.03
Pokemon Conquest,DS,Role-Playing,1.02
Octopath Traveler,NS,Role-Playing,1.02
Breath of Fire III,PS,Role-Playing,1.0
Dark Souls,X360,Role-Playing,0.99
Tales of Graces f,PS3,Role-Playing,0.99
Dragon Age: Inquisition,XOne,Role-Playing,0.99
Suikoden III,PS2,Role-Playing,0.98
Fallout 3,PC,Role-Playing,0.98
The Witcher 2: Assassins of Kings,PC,Role-Playing,0.98
South Park: The Stick of Truth,PS3,Role-Playing,0.97
Romancing SaGa,SNES,Role-Playing,0.97
Dark Cloud 2,PS2,Role-Playing,0.96
Mass Effect 3,PC,Role-Playing,0.96
Phantasy Star Portable,PSP,Role-Playing,0.96
Dragon Quest Monsters: Terry's Wonderland 3D,3DS,Role-Playing,0.96
South Park: The Stick of Truth,X360,Role-Playing,0.96
Mega Man Star Force Dragon / Leo / Pegasus,DS,Role-Playing,0.95
Wild ARMs,PS,Role-Playing,0.95
White Knight Chronicles: International Edition,PS3,Role-Playing,0.95
SaGa Frontier 2,PS,Role-Playing,0.94
Kingdom Hearts Re:coded,DS,Role-Playing,0.93
Fallout 76,XOne,Role-Playing,0.93
Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!,DS,Role-Playing,0.93
Xenoblade Chronicles,Wii,Role-Playing,0.92
Blue Dragon,X360,Role-Playing,0.92
The Witcher 3: Wild Hunt,PC,Role-Playing,0.91
The Witcher 2: Assassins of Kings,X360,Role-Playing,0.9
Lost Odyssey,X360,Role-Playing,0.9
Marvel: Ultimate Alliance 2,X360,Role-Playing,0.9
Final Fantasy X / X-2 HD Remaster,PS4,Role-Playing,0.9
X-Men Legends,XB,Role-Playing,0.9
Ni no Kuni II: Revenant Kingdom,PS4,Role-Playing,0.89
Fossil Fighters,DS,Role-Playing,0.89
Seiken Densetsu 3,SNES,Role-Playing,0.89
The Lord of the Rings: War in the North,X360,Role-Playing,0.88
Sonic Chronicles: The Dark Brotherhood,DS,Role-Playing,0.88
Phantasy Star Portable 2,PSP,Role-Playing,0.88
Kingdoms of Amalur: Reckoning,X360,Role-Playing,0.87
Kingdom Hearts Re: Chain of Memories,PS2,Role-Playing,0.87
Vagrant Story,PS,Role-Playing,0.87
Final Fantasy X / X-2 HD Remaster,PSV,Role-Playing,0.86
Tales of the Abyss,3DS,Role-Playing,0.86
Kingdoms of Amalur: Reckoning,PS3,Role-Playing,0.85
Mario & Luigi: Paper Jam,3DS,Role-Playing,0.85
Xenoblade Chronicles X,WiiU,Role-Playing,0.84
Final Fantasy,NES,Role-Playing,0.84
Rogue Galaxy,PS2,Role-Playing,0.84
Dragon Age II,PS3,Role-Playing,0.83
Marvel: Ultimate Alliance,PS2,Role-Playing,0.82
The Lord of the Rings: War in the North,PS3,Role-Playing,0.82
Shin Megami Tensei: Persona 4,PS2,Role-Playing,0.82
Dragon Quest III,GB,Role-Playing,0.81
Yokai Watch 3: Sukiyaki,3DS,Role-Playing,0.81
Tales of Destiny II,PS,Role-Playing,0.81
Valkyrie Profile,PS,Role-Playing,0.81
Final Fantasy Type-0,PSP,Role-Playing,0.81
EarthBound,SNES,Role-Playing,0.81
Final Fantasy XI: Wings of the Goddess,PS2,Role-Playing,0.81
Golden Sun: Dark Dawn,DS,Role-Playing,0.81
Final Fantasy Anthology,PS,Role-Playing,0.8
Tales of Destiny 2,PS2,Role-Playing,0.8
Dragon's Dogma,X360,Role-Playing,0.79
Harvest Moon: A Wonderful Life,GC,Role-Playing,0.79
Dark Souls III,XOne,Role-Playing,0.79
Dragon Quest Monsters 2,3DS,Role-Playing,0.79
Star Ocean: The Last Hope,X360,Role-Playing,0.79
Too Human,X360,Role-Playing,0.78
The World Ends With You,DS,Role-Playing,0.78
Torneko no Daibouken: Fushigi no Dungeon,SNES,Role-Playing,0.78
Mass Effect: Andromeda,XOne,Role-Playing,0.78
Dragon Age: Inquisition,PC,Role-Playing,0.78
Dragon Warrior I&II,GB,Role-Playing,0.77
Unlimited Saga,PS2,Role-Playing,0.77
Persona Q: Shadow of the Labyrinth,3DS,Role-Playing,0.76
Final Fantasy II,NES,Role-Playing,0.76
Mega Man Battle Network 6: Cybeast Falzar / Gregar,GBA,Role-Playing,0.76
Final Fantasy Legend III,GB,Role-Playing,0.76
Dark Souls II,X360,Role-Playing,0.75
Fire Emblem Echoes: Shadows of Valentia,3DS,Role-Playing,0.75
Final Fantasy Tactics A2: Grimoire of the Rift,DS,Role-Playing,0.75
Spectrobes,DS,Role-Playing,0.75
Tales of Vesperia,X360,Role-Playing,0.74
Resonance of Fate,PS3,Role-Playing,0.74
Marvel: Ultimate Alliance 2,PS3,Role-Playing,0.74
Sword of Mana,GBA,Role-Playing,0.74
Final Fantasy XIII-2,X360,Role-Playing,0.73
Star Ocean: The Last Hope International,PS3,Role-Playing,0.73
Deus Ex: Mankind Divided,PS4,Role-Playing,0.72
Tactics Ogre: Let Us Cling Together,SNES,Role-Playing,0.71
Monster Hunter 3 Ultimate,WiiU,Role-Playing,0.71
Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,Role-Playing,0.71
Two Worlds,X360,Role-Playing,0.7
Infinite Undiscovery,X360,Role-Playing,0.7
RIFT,PC,Role-Playing,0.7
Jade Empire,XB,Role-Playing,0.7
Chocobo's Dungeon 2,PS,Role-Playing,0.7
Monster Hunter Stories,3DS,Role-Playing,0.7
Dark Souls II: Scholar of the First Sin,PS4,Role-Playing,0.69
Baldur's Gate: Dark Alliance II,PS2,Role-Playing,0.68
The Last Remnant,X360,Role-Playing,0.68
Rune Factory 4,3DS,Role-Playing,0.68
Suikoden II,PS,Role-Playing,0.68
.hack//Mutation Part 2,PS2,Role-Playing,0.68
The Last Story,Wii,Role-Playing,0.68
Wild ARMs 2,PS,Role-Playing,0.67
Fossil Fighters: Champions,DS,Role-Playing,0.67
Mass Effect,PC,Role-Playing,0.67
Final Fantasy Crystal Chronicles: Ring of Fates,DS,Role-Playing,0.66
Darkstone,PS,Role-Playing,0.66
Dragon Quest Monsters: Caravan Heart,GBA,Role-Playing,0.66
Legend of Legaia,PS,Role-Playing,0.66
Suikoden IV,PS2,Role-Playing,0.66
Radiata Stories,PS2,Role-Playing,0.65
World of Dragon Warrior - Torneko: The Last Hope,PS,Role-Playing,0.65
Drakengard,PS2,Role-Playing,0.65
Champions: Return to Arms,PS2,Role-Playing,0.65
Dragon Quest Monsters Joker 3,3DS,Role-Playing,0.65
Tales of Berseria,PS4,Role-Playing,0.65
Star Ocean: First Departure,PSP,Role-Playing,0.65
Shin Megami Tensei: Persona 3 Portable,PSP,Role-Playing,0.64
X-Men Legends II: Rise of Apocalypse,PS2,Role-Playing,0.63
White Knight Chronicles II,PS3,Role-Playing,0.63
Dragon Age II,PC,Role-Playing,0.63
Monster Hunter 2,PS2,Role-Playing,0.63
Shin Megami Tensei: Persona 3 FES,PS2,Role-Playing,0.63
Final Fantasy VII International,PS,Role-Playing,0.63
NieR,PS3,Role-Playing,0.63
Wild ARMs 3,PS2,Role-Playing,0.62
World of Final Fantasy,PS4,Role-Playing,0.62
South Park: The Fractured But Whole,XOne,Role-Playing,0.62
Bahamut Lagoon,SNES,Role-Playing,0.62
Dragon Quest Monsters: Joker 2 Professional,DS,Role-Playing,0.62
Sacred 2: Fallen Angel,PS3,Role-Playing,0.61
Final Fantasy IV Advance,GBA,Role-Playing,0.61
Dragon Age: Inquisition,PS3,Role-Playing,0.61
MonHun Nikki: Poka Poka Ailu Mura,PSP,Role-Playing,0.6
Suikoden,PS,Role-Playing,0.6
Muramasa: The Demon Blade,Wii,Role-Playing,0.6
Final Fantasy Anniversary Edition,PSP,Role-Playing,0.59
Tales of Rebirth,PS2,Role-Playing,0.59
Shin Megami Tensei IV,3DS,Role-Playing,0.59
Final Fantasy Explorers,3DS,Role-Playing,0.59
Dragon Quest Builders: Revive Alefgard,PS4,Role-Playing,0.58
Diablo,PS,Role-Playing,0.58
Romancing SaGa,PS2,Role-Playing,0.58
The Lord of the Rings: The Third Age,PS2,Role-Playing,0.58
Final Fantasy: The 4 Heroes of Light,DS,Role-Playing,0.58
Digimon World 2,PS,Role-Playing,0.58
Tales of Phantasia,PS,Role-Playing,0.58
Xenosaga Episode II: Jenseits von Gut und Bose,PS2,Role-Playing,0.58
Dragon Ball Z: Chou Saiya Densetsu,SNES,Role-Playing,0.58
Disgaea 4: A Promise Unforgotten,PS3,Role-Playing,0.58
Parasite Eve II,PS,Role-Playing,0.58
Tales of the Abyss,PS2,Role-Playing,0.57
Beyond The Beyond,PS,Role-Playing,0.57
Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,Role-Playing,0.57
3D Dot Game Heroes,PS3,Role-Playing,0.57
Breath of Fire IV,PS,Role-Playing,0.56
Odin Sphere,PS2,Role-Playing,0.56
Final Fantasy IV: The Complete Collection,PSP,Role-Playing,0.56
The Lord of the Rings: The Return of the King,GBA,Role-Playing,0.56
Xenoblade Chronicles,3DS,Role-Playing,0.56
Bravely Second: End Layer,3DS,Role-Playing,0.56
Fullmetal Alchemist and the Broken Angel,PS2,Role-Playing,0.56
Hamtaro: Ham-Hams Unite!,GBC,Role-Playing,0.56
Kingdom Come: Deliverance,PS4,Role-Playing,0.56
Lunar: Silver Star Story Complete,PS,Role-Playing,0.55
Lords of the Fallen,PS4,Role-Playing,0.55
Inazuma Eleven GO: Dark / Shine,3DS,Role-Playing,0.55
Disgaea 3: Absence of Justice,PS3,Role-Playing,0.55
Kingdom Hearts: Final Mix,PS2,Role-Playing,0.55
Medarot 2: Kabuto / Kuwagata Version,GB,Role-Playing,0.54
Mega Man Battle Network 2,GBA,Role-Playing,0.54
Ni no Kuni: Dominion of the Dark Djinn,DS,Role-Playing,0.54
Valkyria Chronicles II,PSP,Role-Playing,0.54
Fire Emblem: Path of Radiance,GC,Role-Playing,0.54
Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,PS2,Role-Playing,0.54
Tactics Ogre: Let Us Cling Together,PSP,Role-Playing,0.54
Two Worlds II,X360,Role-Playing,0.54
Sacred 2: Fallen Angel,X360,Role-Playing,0.54
Dragon Ball: Fusions,3DS,Role-Playing,0.54
Dragon Age: Inquisition,X360,Role-Playing,0.53
Rune Factory: A Fantasy Harvest Moon,DS,Role-Playing,0.53
Inazuma Eleven,DS,Role-Playing,0.53
Magician's Quest: Mysterious Times,DS,Role-Playing,0.53
X-Men Legends,GC,Role-Playing,0.53
Tales of Destiny,PS2,Role-Playing,0.52
Mystery Dungeon: Shiren the Wanderer,DS,Role-Playing,0.52
Tales of Symphonia: Dawn of the New World,Wii,Role-Playing,0.52
Final Fantasy Chronicles,PS,Role-Playing,0.52
The 3rd Birthday,PSP,Role-Playing,0.52
Rune Factory 2: A Fantasy Harvest Moon,DS,Role-Playing,0.52
Spectrobes: Beyond the Portals,DS,Role-Playing,0.52
Summoner,PS2,Role-Playing,0.51
Mario & Luigi Superstar Saga + Bowser's Minions,3DS,Role-Playing,0.51
Final Fantasy II Anniversary Edition,PSP,Role-Playing,0.51
Yokai Watch Busters 2: Hihou Densetsu Banbarayaa - Magnum / Sword,3DS,Role-Playing,0.51
Final Fantasy,WS,Role-Playing,0.51
Dragon Age: Origins,PC,Role-Playing,0.5
Monster Hunter Portable 3rd HD Ver.,PS3,Role-Playing,0.5
Tactics Ogre: The Knight of Lodis,GBA,Role-Playing,0.5
RPG Maker,PS,Role-Playing,0.5
Monster Hunter,PS2,Role-Playing,0.5
PoPoLoCrois Monogatari,PS,Role-Playing,0.5
Dragon's Crown,PS3,Role-Playing,0.5
Grandia III,PS2,Role-Playing,0.49
Dark Souls: Remastered,PS4,Role-Playing,0.49
Tales of Legendia,PS2,Role-Playing,0.49
Yu-Gi-Oh! Forbidden Memories (JP sales),PS,Role-Playing,0.48
Atelier Rorona: Alchemist of Arland,PS3,Role-Playing,0.48
Children of Mana,DS,Role-Playing,0.48
Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Wii,Role-Playing,0.47
Valkyrie Profile 2: Silmeria,PS2,Role-Playing,0.47
Dragon Age Origins: Awakening,X360,Role-Playing,0.47
Quest 64,N64,Role-Playing,0.47
Final Fantasy Crystal Chronicles: Echoes of Time,DS,Role-Playing,0.47
Inazuma Eleven Go: Chrono Stone - Wildfire / Thunderflash,3DS,Role-Playing,0.47
Two Worlds II,PS3,Role-Playing,0.47
Tales of Vesperia,PS3,Role-Playing,0.46
Mega Man Star Force 3: Black Ace / Red Joker,DS,Role-Playing,0.46
.hack//Outbreak Part 3,PS2,Role-Playing,0.46
Mother 1+2,GBA,Role-Playing,0.46
Phantasy Star Online Episode I & II,GC,Role-Playing,0.45
Fable Anniversary,X360,Role-Playing,0.45
Shin Megami Tensei: Persona 3,PS2,Role-Playing,0.45
Persona,PS,Role-Playing,0.45
Final Fantasy Collection,PS,Role-Playing,0.45
Tales of Zestiria,PS4,Role-Playing,0.45
Vandal Hearts,PS,Role-Playing,0.45
Star Ocean 5: Integrity and Faithlessness,PS4,Role-Playing,0.45
Shin Megami Tensei: Devil Survivor Overclocked,3DS,Role-Playing,0.44
X-Men Legends II: Rise of Apocalypse,XB,Role-Playing,0.44
Blood Omen: Legacy of Kain,PS,Role-Playing,0.44
Eternal Sonata,PS3,Role-Playing,0.44
Hyperdimension Neptunia,PS3,Role-Playing,0.44
God Eater 2: Rage Burst,PSV,Role-Playing,0.44
InuYasha: The Secret of the Cursed Mask,PS2,Role-Playing,0.43
Alpha Protocol,PS3,Role-Playing,0.43
EverQuest Online Adventures,PS2,Role-Playing,0.43
Tales of the World: Radiant Mythology,PSP,Role-Playing,0.43
Atelier Totori: The Adventurer of Arland,PS3,Role-Playing,0.43
Dawn of Mana,PS2,Role-Playing,0.43
Neon Genesis Evangelion 2nd Impression,SAT,Role-Playing,0.42
Mega Man Battle Network,GBA,Role-Playing,0.42
Fossil Fighters: Frontier,3DS,Role-Playing,0.42
Ragnarok Odyssey,PSV,Role-Playing,0.42
Grandia,SAT,Role-Playing,0.42
Arc the Lad III,PS,Role-Playing,0.42
Valkyrie Profile: Covenant of the Plume,DS,Role-Playing,0.42
TERA,PC,Role-Playing,0.42
Lord of the Rings: The Third Age,XB,Role-Playing,0.42
Ogre Battle 64: Person of Lordly Caliber,N64,Role-Playing,0.41
Rogue Galaxy: Director's Cut,PS2,Role-Playing,0.41
Sword Art Online: Lost Song,PSV,Role-Playing,0.41
Marvel: Ultimate Alliance 2,PS2,Role-Playing,0.41
Sword Art Online: Hollow Realization,PS4,Role-Playing,0.41
Rune Factory 3: A Fantasy Harvest Moon,DS,Role-Playing,0.41
Medarot: Kabuto / Kuwagata Version,GB,Role-Playing,0.4
Gauntlet: Seven Sorrows,PS2,Role-Playing,0.4
Dragon Warrior Monsters 2: Tara's Adventure,GB,Role-Playing,0.4
Project X Zone,3DS,Role-Playing,0.4
Marvel: Ultimate Alliance,Wii,Role-Playing,0.4
Mother 3,GBA,Role-Playing,0.4
Fushigi no Dungeon 2: Fuurai no Shiren,SNES,Role-Playing,0.4
Naruto: Path of the Ninja,DS,Role-Playing,0.4
Tales of Phantasia,SNES,Role-Playing,0.4
Etrian Odyssey IV: Legends of the Titan,3DS,Role-Playing,0.39
Danball Senki,PSP,Role-Playing,0.39
Fire Emblem: Fuuin no Tsurugi,GBA,Role-Playing,0.39
Deus Ex: Mankind Divided,XOne,Role-Playing,0.39
Alpha Protocol,X360,Role-Playing,0.39
Dungeon Siege III,PS3,Role-Playing,0.39
Tear Ring Saga Yutona Eiyuu Senki,PS,Role-Playing,0.39
Dragon's Crown,PSV,Role-Playing,0.39
From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!,GB,Role-Playing,0.39
Mass Effect 2,PC,Role-Playing,0.39
Marvel: Ultimate Alliance,PS3,Role-Playing,0.38
Shin Megami Tensei: Nocturne,PS2,Role-Playing,0.38
Shin Megami Tensei: Devil Summoner,SAT,Role-Playing,0.38
Tales of Hearts R,PSV,Role-Playing,0.38
Grandia Xtreme,PS2,Role-Playing,0.38
Phantasy Star 0,DS,Role-Playing,0.38
Phantasy Star Portable 2: Infinity,PSP,Role-Playing,0.37
Kingdom Under Fire: Circle of Doom,X360,Role-Playing,0.37
Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,N64,Role-Playing,0.37
Shin Megami Tensei IV: Apocalypse,3DS,Role-Playing,0.37
Vampyr,PS4,Role-Playing,0.37
Dungeon Siege III,X360,Role-Playing,0.37
Rune Factory: Frontier,Wii,Role-Playing,0.37
Fragile Dreams: Farewell Ruins of the Moon,Wii,Role-Playing,0.37
Shin Megami Tensei II,SNES,Role-Playing,0.37
Xenosaga Episode III: Also sprach Zarathustra,PS2,Role-Playing,0.37
Marvel: Ultimate Alliance,PSP,Role-Playing,0.37
Dragon Ball Z: Attack of the Saiyans,DS,Role-Playing,0.36
Okage: Shadow King,PS2,Role-Playing,0.36
Valkyrie Profile: Lenneth,PSP,Role-Playing,0.36
Breath of Fire II,SNES,Role-Playing,0.36
Arc the Lad: Twilight of the Spirits,PS2,Role-Playing,0.36
Toriko: Gourmet Survival!,PSP,Role-Playing,0.36
Sword Art Online: Lost Song,PS4,Role-Playing,0.36
Suikoden V,PS2,Role-Playing,0.35
Disgaea 5: Alliance of Vengeance,PS4,Role-Playing,0.35
Persona 2: Eternal Punishment,PS,Role-Playing,0.35
Might & Magic Heroes VI,PC,Role-Playing,0.35
From TV Animation One Piece: Tobidase Kaizokudan!,PS,Role-Playing,0.35
World of Final Fantasy,PSV,Role-Playing,0.35
EverGrace,PS2,Role-Playing,0.35
Lunar 2: Eternal Blue Complete,PS,Role-Playing,0.35
Odin Sphere: Leifthrasir,PS4,Role-Playing,0.34
Star Ocean: Second Evolution,PSP,Role-Playing,0.34
Divinity: Original Sin,PS4,Role-Playing,0.34
Disgaea 5 Complete,NS,Role-Playing,0.34
Lord of Arcana,PSP,Role-Playing,0.34
Untold Legends: The Warriors Code,PSP,Role-Playing,0.33
Valkyria Chronicles Remastered,PS4,Role-Playing,0.33
Jeanne d'Arc,PSP,Role-Playing,0.33
Tales of the World: Radiant Mythology 2,PSP,Role-Playing,0.33
Etrian Odyssey,DS,Role-Playing,0.33
Shin Megami Tensei: Devil Summoner: Soul Hackers,3DS,Role-Playing,0.33
Disgaea 2: Cursed Memories,PS2,Role-Playing,0.33
Resonance of Fate,X360,Role-Playing,0.33
Disgaea: Hour of Darkness,PS2,Role-Playing,0.33
Tokyo Mirage Sessions #FE,WiiU,Role-Playing,0.33
Dark Souls: Remastered,NS,Role-Playing,0.33
Fable III,PC,Role-Playing,0.33
Fate/Extra,PSP,Role-Playing,0.33
The Witcher: Enhanced Edition,PC,Role-Playing,0.33
Final Fantasy XI: Wings of the Goddess,X360,Role-Playing,0.32
One Piece: Romance Dawn,PSP,Role-Playing,0.32
Marvel: Ultimate Alliance 2,Wii,Role-Playing,0.32
Eternal Sonata,X360,Role-Playing,0.32
Shin Megami Tensei: Persona 2: Innocent Sin,PSP,Role-Playing,0.32
Dragon Quest Monsters 1*2,PS,Role-Playing,0.32
Folklore,PS3,Role-Playing,0.32
Shin Momotarou Densetsu,SNES,Role-Playing,0.32
Live A Live,SNES,Role-Playing,0.32
Shin Megami Tensei: Devil Survivor 2,DS,Role-Playing,0.31
Etrian Odyssey III: The Drowned City,DS,Role-Playing,0.31
MonHun Nikki: Poka Poka Ailu Mura G,PSP,Role-Playing,0.31
Monster Lab,Wii,Role-Playing,0.31
Digimon World: Dawn / Dusk,DS,Role-Playing,0.31
Pandora's Tower,Wii,Role-Playing,0.31
Dragon Quest Builders: Revive Alefgard,PSV,Role-Playing,0.31
Devil Summoner: Soul Hackers,SAT,Role-Playing,0.31
Final Fantasy IV,PS,Role-Playing,0.31
RPG Tsukuru 2,SNES,Role-Playing,0.31
Orphen: Scion of Sorcery,PS2,Role-Playing,0.31
Sword Art Online: Hollow Fragment,PSV,Role-Playing,0.3
2nd Super Robot Wars Original Generation,PS3,Role-Playing,0.3
Kingdoms of Amalur: Reckoning,PC,Role-Playing,0.3
Blazing Heroes,SAT,Role-Playing,0.3
Magna Carta 2,X360,Role-Playing,0.3
Fossil Fighters (JP sales),DS,Role-Playing,0.3
Daikaijyuu Monogatari,SNES,Role-Playing,0.3
Eternal Ring,PS2,Role-Playing,0.3
Final Fantasy Type-0 HD,XOne,Role-Playing,0.3
Far East of Eden Zero,SNES,Role-Playing,0.3
Radiant Historia,DS,Role-Playing,0.3
Sword Art Online: Fatal Bullet,PS4,Role-Playing,0.29
Grandia II,PS2,Role-Playing,0.29
Fable: The Journey,X360,Role-Playing,0.29
Guardian Heroes,SAT,Role-Playing,0.29
Glory of Heracles,DS,Role-Playing,0.29
X-Men Legends II: Rise of Apocalypse,PSP,Role-Playing,0.29
NieR,X360,Role-Playing,0.29
Atelier Iris 3: Grand Phantasm (US Sales),PS2,Role-Playing,0.29
The Lord of the Rings: The Third Age,GC,Role-Playing,0.29
Pirates of the Caribbean,XB,Role-Playing,0.29
RPG Maker,PS,Role-Playing,0.29
The Legend of Legacy,3DS,Role-Playing,0.29
